case_id,sample_role,frame,spell_id,spell_name,player_x,player_y,power,action,mask,issued_action_after_hit_detection,active_bullets,active_lasers,pipeline_clearance,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,nearest_bullet_clearance,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_pipeline_warning_lead_frames,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,bomb_input_verified_absent
LUN-S3-F796-T1,canonical_fresh_attempt_causal_sample,796,,,191.2799530029297,425.48876953125,128.0,down,37,down+deadline_hold,293,0,20.159454345703125,12.44950008392334,-2.3768784237503953,20.042839501993324,,sensor_gap_or_unmodeled_hazard,unresolved_planner_failure,0,0,0,,corridor_deadline_miss;action_lag_over_model,True
LUN-S3-F1233-T1,post_respawn_discovery_sample,1233,,,376.0,386.10882568359375,121.0,up_right,149,up_right+deadline_hold,182,0,3.9592843055725098,3.9592843055725098,,5.71547145787505,,sensor_gap_or_unmodeled_hazard,unresolved_planner_failure,0,0,0,,playfield_boundary;action_lag_over_model,True
LUN-S3-F2158-T1,post_respawn_discovery_sample,2158,,,21.01076889038086,428.747314453125,119.0,left,69,up_left_fast,366,0,-0.0227719247341156,-1.5169697999954224,,-1.2341270446777344,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,2,7,0,,playfield_boundary,True
LUN-S3-F2627-T1,post_respawn_discovery_sample,2627,,,8.0,432.0,104.0,up_right,149,up_right,564,0,-3.20109224319458,-3.20109224319458,,6.416194915771484,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,0,5,0,,playfield_boundary,True
LUN-S3-F2948-T1,post_respawn_discovery_sample,2948,,,307.6734619140625,426.63153076171875,89.0,right,133,right+deadline_hold,630,0,5.755744457244873,1.4296232461929321,,7.786548648132898,,sensor_gap_or_unmodeled_hazard,unresolved_planner_failure,0,0,0,,action_lag_over_model,True
LUN-S3-F3608-T1,post_respawn_discovery_sample,3608,,,376.0,432.0,79.0,down_right_fast,161,down_right_fast+deadline_hold,417,0,19.953638076782227,3.082775831222534,-18.707106793288165,24.0335693359375,,sensor_gap_or_unmodeled_hazard,global_viability_kernel_exhausted_before_hit,0,0,30,3578,playfield_boundary;corridor_deadline_miss;action_lag_over_model;fast_mode,True
LUN-S3-F4206-T1,post_respawn_discovery_sample,4206,,,364.98150634765625,432.0,73.0,down,37,down,928,0,-1.8236267566680908,-1.8236267566680908,,-1.018585205078125,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,3,8,0,,playfield_boundary,True
LUN-S3-F9319-T1,post_respawn_discovery_sample,9319,,,376.0,403.00103759765625,64.0,up_fast,17,down_right,702,0,0.29948121309280396,-19.594024658203125,,-3.031951904296875,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,3,19,0,,playfield_boundary;fast_mode,True
LUN-S3-F9818-T1,post_respawn_discovery_sample,9818,,,376.0,432.0,49.0,down,37,up_fast,711,0,-14.74688720703125,-14.74688720703125,,27.53515625,,observed_enemy_body_overlap,robust_action_set_exhausted_before_hit,11,16,0,,playfield_boundary,True
LUN-S3-F10448-T1,post_respawn_discovery_sample,10448,,,70.21809387207031,432.0,33.0,left_fast,65,left_fast,199,0,1.4803130626678467,-5.679229736328125,,-1.3384246826171875,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,2,9,0,,playfield_boundary;fast_mode,True
LUN-S3-F11610-T1,post_respawn_discovery_sample,11610,57,夢境「二重大結界」,12.0,432.0,18.0,right_fast,129,right_fast,635,0,-3.0968563556671143,-3.0968563556671143,-7.654789419610545,1.02154541015625,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,3,46,11564,playfield_boundary;corridor_deadline_miss;fast_mode,True
