case_id,sample_role,frame,spell_id,spell_name,player_x,player_y,power,action,mask,issued_action_after_hit_detection,active_bullets,active_lasers,pipeline_clearance,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,nearest_bullet_clearance,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_pipeline_warning_lead_frames,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,bomb_input_verified_absent
LUN-S3-F1632-T1,canonical_fresh_attempt_causal_sample,1632,,,22.345439910888672,432.0,128.0,left_fast,65,up_left,431,0,0.4840945303440094,-1.6216462850570679,-6.431787031182903,2.604461669921875,,sensor_gap_or_unmodeled_hazard,global_viability_kernel_exhausted_before_hit,0,4,74,1558,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S3-F2609-T1,post_respawn_discovery_sample,2609,,,299.42864990234375,432.0,112.0,up,21,right_fast,363,0,-3.214801073074341,-3.214801073074341,12.464842682681013,1.7484130859375,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,7,96,2513,playfield_boundary,True
LUN-S3-F4023-T1,post_respawn_discovery_sample,4023,,,8.0,432.0,101.0,left_fast,65,up_fast,999,0,-2.2013001441955566,-2.2013001441955566,8.39849853515625,3.0644518537972503,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,8,105,3918,playfield_boundary;fast_mode,True
LUN-S3-F4330-T1,post_respawn_discovery_sample,4330,,,111.73185729980469,410.583984375,93.0,down_left_fast,97,left,894,0,-1.8568146228790283,-1.8568146228790283,6.5,-2.8601913452148438,,observed_bullet_overlap,missing_pre_hit_alive_decision,0,0,0,,fast_mode,True
LUN-S3-F9430-T1,post_respawn_discovery_sample,9430,,,20.675941467285156,432.0,91.0,right_fast,129,right_fast,270,0,-10.204568862915039,-14.78077220916748,9.651772585693784,14.633518486034154,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,7,7,0,,playfield_boundary;fast_mode,True
LUN-S3-F9859-T1,post_respawn_discovery_sample,9859,,,92.9317855834961,384.9647216796875,75.0,down_right_fast,161,down_left_fast,474,0,19.972707748413086,-15.405414581298828,-5.896215164765902,25.496951647045567,,sensor_gap_or_unmodeled_hazard,global_viability_kernel_exhausted_before_hit,0,0,15,9844,corridor_deadline_miss;fast_mode,True
LUN-S3-F11460-T1,post_respawn_discovery_sample,11460,57,夢境「二重大結界」,8.0,378.38287353515625,60.0,up_right_fast,145,up_right,608,0,0.5336874127388,-0.7441801428794861,8.302886962890625,-1.00616455078125,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,5,10,0,,playfield_boundary;fast_mode,True
LUN-S3-F12203-T1,post_respawn_discovery_sample,12203,57,夢境「二重大結界」,8.0,432.0,44.0,stay,5,up_fast,601,0,-2.3235225677490234,-2.3235225677490234,4.807611687253857,2.2734115758034377,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,8,27,12176,playfield_boundary,True
LUN-S3-F12512-T1,post_respawn_discovery_sample,12512,57,夢境「二重大結界」,193.987548828125,432.0,28.0,left,69,up_left_fast,547,0,-2.7716727256774902,-2.7716727256774902,-9.817704873014545,9.71604125281344,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,0,4,0,,playfield_boundary;corridor_deadline_miss,True
LUN-S3-F12881-T1,post_respawn_discovery_sample,12881,57,夢境「二重大結界」,8.0,407.3687744140625,12.0,up_right,149,right_fast,575,0,-1.3006775379180908,-1.3006775379180908,-11.414394319057465,-0.6739540100097656,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,4,12,4,12877,playfield_boundary;corridor_deadline_miss,True
LUN-S3-F13262-T1,post_respawn_discovery_sample,13262,57,夢境「二重大結界」,8.0,387.58154296875,0.0,up_left_fast,81,right_fast,593,0,-0.908068835735321,-3.1963562965393066,1.874161627828915,-2.401092529296875,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,3,7,0,,playfield_boundary;fast_mode,True
