case_id,sample_role,frame,spell_id,spell_name,player_x,player_y,power,action,mask,issued_action_after_hit_detection,active_bullets,active_lasers,pipeline_clearance,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,nearest_bullet_clearance,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_pipeline_warning_lead_frames,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,bomb_input_verified_absent
LUN-S3-F4148-T1,canonical_fresh_attempt_causal_sample,4148,,,315.23480224609375,432.0,128.0,left,69,left_fast,997,0,-2.097430467605591,-2.097430467605591,,0.5657958984375,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,6,240,3908,playfield_boundary,True
LUN-S3-F4449-T1,post_respawn_discovery_sample,4449,,,130.2791290283203,432.0,113.0,up_left_fast,81,up_fast,939,0,-3.863421678543091,-13.83917236328125,-6.849242659051463,-1.759490966796875,,observed_bullet_overlap,missing_pre_hit_alive_decision,0,0,0,,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S3-F9011-T1,post_respawn_discovery_sample,9011,,,166.43736267089844,432.0,102.0,up_left_fast,81,down_left,154,0,-9.8958740234375,-9.8958740234375,,0.7332763671875,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,9,228,8783,playfield_boundary;fast_mode,True
LUN-S3-F11122-T1,post_respawn_discovery_sample,11122,57,夢境「二重大結界」,8.0,432.0,87.0,up_right_fast,145,up_right_fast,449,0,-1.791290521621704,-1.791290521621704,-18.10783616801568,2.13763427734375,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,6,35,11087,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S3-F13311-T1,post_respawn_discovery_sample,13311,57,夢境「二重大結界」,8.0,428.0,80.0,up_right_fast,145,right_fast,611,0,-1.780071496963501,-1.780071496963501,-1.552334174239423,-1.855255126953125,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,0,4,33,13278,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S3-F20905-T1,post_respawn_discovery_sample,20905,,,16.131729125976562,432.0,90.0,right_fast,129,down_right_fast,766,0,-3.3503780364990234,-3.3503780364990234,,0.7890625,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,6,239,20666,playfield_boundary;fast_mode,True
LUN-S3-F21621-T1,post_respawn_discovery_sample,21621,,,8.0,432.0,76.0,up_left_fast,81,stay,793,0,-2.0609474182128906,-2.0609474182128906,,5.472178816795349,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,6,240,21381,playfield_boundary;fast_mode,True
LUN-S3-F29194-T1,post_respawn_discovery_sample,29194,65,神技「八方龍殺陣」,197.85940551757812,432.0,69.0,down_right_fast,161,stay,1292,0,-2.528735399246216,-2.7287354469299316,,2.06890869140625,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,3,3,238,28956,playfield_boundary;pool_density_over_1000;fast_mode,True
LUN-S3-F29545-T1,post_respawn_discovery_sample,29545,65,神技「八方龍殺陣」,151.2958221435547,430.59466552734375,63.0,up_left_fast,81,up_left_fast,1148,0,-1.1147644519805908,-2.1669211387634277,7.856795225268394,-1.065155029296875,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,3,6,50,29495,playfield_boundary;pool_density_over_1000;fast_mode,True
LUN-S3-F35425-T1,post_respawn_discovery_sample,35425,69,回霊「夢想封印　侘」,373.17156982421875,424.259521484375,52.0,up_left_fast,81,left_fast,552,0,-1.599096417427063,-1.599096417427063,-2.6620925840389447,-1.60150146484375,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,0,9,240,35185,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S3-F36046-T1,post_respawn_discovery_sample,36046,69,回霊「夢想封印　侘」,8.0,388.015869140625,44.0,right_fast,129,right_fast,685,0,-2.5823090076446533,-2.702258586883545,4.433728558684479,-1.8560981750488281,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,15,18,204,35842,playfield_boundary;fast_mode,True
