case_id,sample_role,frame,spell_id,spell_name,player_x,player_y,power,action,mask,issued_action_after_hit_detection,active_bullets,active_lasers,pipeline_clearance,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,nearest_bullet_clearance,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_pipeline_warning_lead_frames,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,bomb_input_verified_absent
LUN-S5-F1489-T1,canonical_fresh_attempt_causal_sample,1489,,,364.24725341796875,432.0,128.0,down_left_fast,97,down_left_fast,86,0,-0.1887265145778656,-3.3043270111083984,10.818228125572205,-1.24169921875,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,3,5,182,1307,playfield_boundary;fast_mode,True
LUN-S5-F2482-T1,post_respawn_discovery_sample,2482,,,376.0,432.0,112.0,up_left_fast,81,left_fast,484,0,-1.9142639636993408,-1.9142639636993408,,2.027587890625,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,4,240,2242,playfield_boundary;fast_mode,True
LUN-S5-F3544-T1,post_respawn_discovery_sample,3544,,,10.300000190734863,432.0,108.0,up_right,149,up_right_fast,368,0,0.025175854563713074,-8.572965621948242,,-1.268707275390625,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,9,14,149,3395,playfield_boundary,True
LUN-S5-F3869-T1,post_respawn_discovery_sample,3869,,,9.62634563446045,394.99774169921875,92.0,down_right_fast,161,down_right_fast,661,0,1.4725329875946045,-5.021642684936523,-0.9368209838867188,-1.75299072265625,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,4,7,22,3847,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S5-F4408-T1,post_respawn_discovery_sample,4408,,,10.828426361083984,414.45782470703125,78.0,down_fast,33,down,518,0,-0.516833484172821,-23.013214111328125,9.686665885796257,-2.48382568359375,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,14,20,120,4288,playfield_boundary;fast_mode,True
LUN-S5-F6958-T1,post_respawn_discovery_sample,6958,,,345.44940185546875,420.0,72.0,up_fast,17,up_fast,504,0,56.86631774902344,-17.032958984375,0.6521719466999514,65.80027014709935,,observed_enemy_body_overlap,global_viability_kernel_exhausted_before_hit,0,0,122,6836,fast_mode;enemy_body_absent_from_action_snapshot,True
LUN-S5-F11344-T1,post_respawn_discovery_sample,11344,,,119.28839111328125,396.1473388671875,56.0,up_fast,17,up_fast,928,0,-1.500244140625,-21.68438720703125,,-1.3584747314453125,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,26,32,239,11105,fast_mode,True
LUN-S5-F11668-T1,post_respawn_discovery_sample,11668,,,331.4622802734375,393.78173828125,40.0,up_fast,17,up_fast,726,0,-13.2301025390625,-19.581695556640625,6.350006103515625,63.606491640236975,,observed_enemy_body_overlap,global_viability_kernel_exhausted_before_hit,0,0,24,11644,fast_mode;enemy_body_absent_from_action_snapshot,True
LUN-S5-F12321-T1,post_respawn_discovery_sample,12321,,,370.3431396484375,405.093505859375,26.0,left_fast,65,stay,309,0,3.178539991378784,0.0497683584690094,8.3174147605896,-1.936492919921875,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,0,0,106,12215,fast_mode,True
LUN-S5-F13041-T1,post_respawn_discovery_sample,13041,,,41.87661361694336,432.0,19.0,right_fast,129,right_fast,298,0,-1.7882568836212158,-1.7882568836212158,5.755610577858233,-0.4698677062988281,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,0,7,165,12876,playfield_boundary;fast_mode,True
LUN-S5-F14090-T1,post_respawn_discovery_sample,14090,,,12.0,432.0,11.0,right_fast,129,up,566,0,-4.015073776245117,-5.577869415283203,,-4.704973220825195,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,2,6,240,13850,playfield_boundary;fast_mode,True
LUN-S5-F23701-T1,post_respawn_discovery_sample,23701,103,幻波「赤眼催眠(マインドブローイング)」,8.0,432.0,17.0,up_fast,17,up_fast,1087,0,-3.1724560260772705,-3.1724560260772705,,1.007110595703125,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,8,238,23463,playfield_boundary;pool_density_over_1000;fast_mode,True
LUN-S5-F24360-T1,post_respawn_discovery_sample,24360,103,幻波「赤眼催眠(マインドブローイング)」,376.0,432.0,1.0,up_fast,17,up_fast,859,0,-2.640795946121216,-2.640795946121216,5.582475150828557,1.350677490234375,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,7,131,24229,playfield_boundary;fast_mode,True
LUN-S5-F25438-T1,post_respawn_discovery_sample,25438,103,幻波「赤眼催眠(マインドブローイング)」,376.0,432.0,2.0,up_fast,17,up_fast,1037,0,-2.296374559402466,-2.296374559402466,,2.870758056640625,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,7,140,25298,playfield_boundary;pool_density_over_1000;fast_mode,True
LUN-S5-F30612-T1,post_respawn_discovery_sample,30612,107,狂視「狂視調律(イリュージョンシーカー)」,75.73112487792969,432.0,2.0,up_right_fast,145,right,983,0,-5.3358659744262695,-7.819839000701904,,1.73162841796875,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,3,13,238,30374,playfield_boundary;fast_mode,True
LUN-S5-F31847-T1,post_respawn_discovery_sample,31847,107,狂視「狂視調律(イリュージョンシーカー)」,14.505382537841797,432.0,1.0,up_right_fast,145,up_right,1007,0,-5.809908866882324,-7.297454833984375,,1.1160049438476562,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,27,61,240,31607,playfield_boundary;pool_density_over_1000;fast_mode,True
LUN-S5-F33466-T1,post_respawn_discovery_sample,33466,107,狂視「狂視調律(イリュージョンシーカー)」,208.7418212890625,432.0,1.0,left_fast,65,left,1015,0,-6.01479434967041,-6.8528008460998535,,4.03167724609375,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,10,23,240,33226,playfield_boundary;pool_density_over_1000;fast_mode,True
LUN-S5-F42019-T1,post_respawn_discovery_sample,42019,111,懶惰「生神停止(マインドストッパー)」,154.32415771484375,16.0,12.0,right_fast,129,right_fast,434,0,-1.9572621583938599,-1.9572621583938599,,1.9504413604736328,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,3,155,41864,fast_mode,True
LUN-S5-F42969-T1,post_respawn_discovery_sample,42969,115,散符「真実の月(インビジブルフルムーン)」,268.443603515625,432.0,12.0,up_left_fast,81,up,1083,0,-2.5706233978271484,-3.4837212562561035,,1.8397512848006965,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,3,6,211,42758,playfield_boundary;pool_density_over_1000;fast_mode,True
LUN-S5-F43690-T1,post_respawn_discovery_sample,43690,115,散符「真実の月(インビジブルフルムーン)」,254.29798889160156,429.70001220703125,0.0,up,21,down_right,1163,0,-1.7393364906311035,-2.1893486976623535,15.958702123764741,-3.9287109375,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,3,9,101,43589,playfield_boundary;pool_density_over_1000,True
