case_id,sample_role,frame,spell_id,spell_name,player_x,player_y,power,action,mask,issued_action_after_hit_detection,active_bullets,active_lasers,pipeline_clearance,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,nearest_bullet_clearance,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_pipeline_warning_lead_frames,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,bomb_input_verified_absent
LUN-S7-F748-T1,canonical_fresh_attempt_causal_sample,748,,,255.4166717529297,432.0,128.0,up_fast,17,up_left_fast,535,0,-2.021868944168091,-20.76422119140625,,1.722625732421875,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,5,84,664,playfield_boundary;fast_mode,True
LUN-S7-F8121-T1,post_respawn_discovery_sample,8121,,,376.0,423.51470947265625,128.0,up_fast,17,up,348,0,-1.6575195789337158,-1.6575195789337158,-8.671920776367188,3.14605712890625,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,5,114,8007,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S7-F8963-T1,post_respawn_discovery_sample,8963,,,8.0,386.048583984375,112.0,up_right_fast,145,up_left,686,0,-3.632499933242798,-3.632499933242798,,-0.902313232421875,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,3,9,218,8745,playfield_boundary;fast_mode,True
LUN-S7-F12134-T1,post_respawn_discovery_sample,12134,150,薬符「壺中の大銀河」,335.4000244140625,16.0,99.0,up_left_fast,81,down_left,119,0,-2.2425594329833984,-29.515718460083008,12.361729077537861,3.4247303009033203,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,6,214,11920,fast_mode,True
LUN-S7-F12883-T1,post_respawn_discovery_sample,12883,150,薬符「壺中の大銀河」,372.46826171875,432.0,85.0,right,133,stay,505,0,0.030115723609924316,-2.6030936241149902,4.383392333984375,-1.55694580078125,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,2,13,150,12733,playfield_boundary,True
LUN-S7-F20189-T1,post_respawn_discovery_sample,20189,,,73.48505401611328,432.0,69.0,up_left_fast,81,up_left,1186,0,-0.169596865773201,-1.6615957021713257,,-1.315155029296875,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,4,4,238,19951,playfield_boundary;pool_density_over_1000;fast_mode,True
LUN-S7-F21015-T1,post_respawn_discovery_sample,21015,,,175.82339477539062,432.0,53.0,up_fast,17,up_fast,1146,0,-1.3591187000274658,-1.3591187000274658,-5.981067128157505,0.146270751953125,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,3,9,113,20902,playfield_boundary;corridor_deadline_miss;pool_density_over_1000;fast_mode,True
LUN-S7-F37829-T1,post_respawn_discovery_sample,37829,,,370.3431396484375,432.0,47.0,up_fast,17,up_left_fast,627,0,-2.292559862136841,-2.292559862136841,11.57160632725759,0.431182861328125,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,5,71,37758,playfield_boundary;fast_mode,True
LUN-S7-F40196-T1,post_respawn_discovery_sample,40196,162,神宝「サラマンダーシールド」,8.0,431.03466796875,32.0,up_right,149,up_right,528,32,-1.335638165473938,-1.335638165473938,-8.216777801513672,1.7607307434082031,4.002497843953446,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,7,88,40108,playfield_boundary;corridor_deadline_miss,True
LUN-S7-F48815-T1,post_respawn_discovery_sample,48815,166,神宝「ライフスプリングインフィニティ」,8.0,16.0,18.0,down_right_fast,161,up_right,361,52,-3.4883499145507812,-3.4883499145507812,-0.9033590570649501,8.570114135742188,-2.664761553242392,observed_laser_overlap,global_viability_kernel_exhausted_before_hit,0,3,48,48767,playfield_boundary;corridor_deadline_miss;fast_mode,True
