case_id,sample_role,frame,spell_id,spell_name,player_x,player_y,power,action,mask,issued_action_after_hit_detection,active_bullets,active_lasers,pipeline_clearance,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,nearest_bullet_clearance,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_pipeline_warning_lead_frames,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,bomb_input_verified_absent
LUN-S7-F3368-T1,canonical_fresh_attempt_causal_sample,3368,,,328.7978515625,414.0615234375,128.0,right_fast,129,up_right_fast,304,0,-1.2764465808868408,-1.7465566396713257,-0.6686413983186199,2.686065673828125,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,9,9,56,3312,corridor_deadline_miss;fast_mode,True
LUN-S7-F7314-T1,post_respawn_discovery_sample,7314,,,371.63092041015625,29.25589370727539,128.0,down_left_fast,97,down_left_fast,293,0,-1.2964355945587158,-1.2964355945587158,,1.73199462890625,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,5,100,7214,fast_mode,True
LUN-S7-F8646-T1,post_respawn_discovery_sample,8646,,,366.177978515625,425.12493896484375,120.0,down_left_fast,97,left,360,0,-4.992467880249023,-4.992467880249023,-8.427927665994186,-1.333587646484375,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,3,5,63,8583,corridor_deadline_miss;fast_mode,True
LUN-S7-F12016-T1,post_respawn_discovery_sample,12016,150,薬符「壺中の大銀河」,267.6389465332031,425.70892333984375,106.0,stay,5,stay,574,0,-2.6166133880615234,-2.6166133880615234,1.0957644289073674,-0.559600830078125,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,5,18,0,,,True
LUN-S7-F13517-T1,post_respawn_discovery_sample,13517,150,薬符「壺中の大銀河」,366.41595458984375,186.4713897705078,93.0,up_fast,17,stay,471,0,2.0700042247772217,0.1874331533908844,-24.406835973262787,-1.7299957275390625,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,0,11,5,13512,corridor_deadline_miss;action_lag_over_model;fast_mode,True
LUN-S7-F18447-T1,post_respawn_discovery_sample,18447,,,12.371832847595215,423.664306640625,92.0,up_right_fast,145,up_fast,1141,0,0.14582137763500214,-0.2700246572494507,,-1.80157470703125,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,2,5,77,18370,pool_density_over_1000;fast_mode,True
LUN-S7-F19111-T1,post_respawn_discovery_sample,19111,,,372.7126159667969,417.2796630859375,85.0,up_fast,17,up,1151,0,-1.7928955554962158,-3.1014766693115234,,-2.352935791015625,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,4,6,239,18872,playfield_boundary;pool_density_over_1000;fast_mode,True
LUN-S7-F20100-T1,post_respawn_discovery_sample,20100,,,12.782835006713867,421.7823181152344,71.0,down_fast,33,stay,1140,0,-2.7182064056396484,-2.7182064056396484,,-1.4062299728393555,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,3,7,48,20052,pool_density_over_1000;fast_mode,True
LUN-S7-F20844-T1,post_respawn_discovery_sample,20844,,,376.0,426.5321960449219,55.0,up_left,85,down,1130,0,-1.813024640083313,-1.813024640083313,,2.67572021484375,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,3,238,20606,playfield_boundary;pool_density_over_1000,True
LUN-S7-F21462-T1,post_respawn_discovery_sample,21462,154,神宝「ブリリアントドラゴンバレッタ」,307.46832275390625,416.068115234375,51.0,stay,5,right_fast,93,215,0.026025384664535522,-2.402729914123021,-17.197818101613805,2.070831298828125,4.369352400685505,active_laser_without_observed_overlap,global_viability_kernel_exhausted_before_hit,0,50,19,21443,corridor_deadline_miss,True
LUN-S7-F21998-T1,post_respawn_discovery_sample,21998,154,神宝「ブリリアントドラゴンバレッタ」,112.42239379882812,427.29632568359375,44.0,up_right,149,up,96,205,-3.6219539642333984,-6.779917017458045,,0.4639434814453125,7.413930712541376,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,9,9,143,21855,,True
LUN-S7-F22590-T1,post_respawn_discovery_sample,22590,154,神宝「ブリリアントドラゴンバレッタ」,219.77784729003906,429.65240478515625,38.0,up_fast,17,up_fast,130,230,-2.6619014739990234,-4.950555721380783,-9.793398675905038,8.5352783203125,5.617616933069083,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,6,43,22547,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S7-F23148-T1,post_respawn_discovery_sample,23148,154,神宝「ブリリアントドラゴンバレッタ」,207.66929626464844,429.52337646484375,23.0,up_fast,17,up,123,230,-3.498919725418091,-6.657210369854894,,-0.979705810546875,6.64875069453411,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,3,15,156,22992,playfield_boundary;fast_mode,True
LUN-S7-F23707-T1,post_respawn_discovery_sample,23707,154,神宝「ブリリアントドラゴンバレッタ」,139.26641845703125,428.27740478515625,8.0,up_fast,17,down,97,220,-3.620410203933716,-5.7735317524999825,12.10485553741455,2.591522216796875,6.565477432571425,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,13,18,23689,playfield_boundary;fast_mode,True
LUN-S7-F24099-T1,post_respawn_discovery_sample,24099,154,神宝「ブリリアントドラゴンバレッタ」,200.7763214111328,428.4456481933594,3.0,right_fast,129,up_right_fast,110,205,-6.289722194303453,-6.289722194303453,-11.538848876953125,32.26794088824045,-1.9572818307634074,observed_laser_overlap,robust_action_set_exhausted_before_hit,8,11,0,,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S7-F30237-T1,post_respawn_discovery_sample,30237,158,神宝「ブディストダイアモンド」,247.1338348388672,424.89520263671875,15.0,stay,5,stay,159,33,-2.379168748855591,-5.174392919628587,,-1.676849365234375,2.3561105990397966,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,0,161,238,29999,,True
LUN-S7-F31762-T1,post_respawn_discovery_sample,31762,158,神宝「ブディストダイアモンド」,189.373291015625,431.51904296875,0.0,up,21,stay,231,33,-2.6343131065368652,-5.482346936937363,,3.77166748046875,1.2439572971978965,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,37,37,238,31524,playfield_boundary,True
LUN-S7-F32808-T1,post_respawn_discovery_sample,32808,158,神宝「ブディストダイアモンド」,277.02557373046875,426.43731689453125,10.0,up_left,85,up,235,33,-3.5750484466552734,-4.961549796590511,,0.43963623046875,8.054510861859006,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,3,9,236,32572,,True
LUN-S7-F35710-T1,post_respawn_discovery_sample,35710,,,373.4788513183594,427.72113037109375,6.0,up_left_fast,81,left_fast,710,0,-6.998082637786865,-6.998082637786865,12.34340990906104,0.439208984375,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,3,8,47,35663,playfield_boundary;fast_mode,True
LUN-S7-F39447-T1,post_respawn_discovery_sample,39447,162,神宝「サラマンダーシールド」,51.4038200378418,353.58447265625,8.0,down_left,101,up_left_fast,554,28,-7.206487467897513,-7.805550953496459,,14.921476625003114,-6.162620409716678,observed_laser_overlap,global_viability_kernel_exhausted_before_hit,4,8,235,39212,,True
LUN-S7-F40032-T1,post_respawn_discovery_sample,40032,162,神宝「サラマンダーシールド」,373.922119140625,405.49017333984375,1.0,left_fast,65,up,568,28,-6.570321216850991,-8.389199328664105,,37.301940867035796,-2.172261949898287,observed_laser_overlap,global_viability_kernel_exhausted_before_hit,12,12,132,39900,playfield_boundary;fast_mode,True
LUN-S7-F40742-T1,post_respawn_discovery_sample,40742,162,神宝「サラマンダーシールド」,277.7730407714844,418.10150146484375,0.0,down,37,up_left_fast,570,28,-2.7625385683899126,-7.993704600446081,,8.514273037736164,-4.104258944609885,observed_laser_overlap,global_viability_kernel_exhausted_before_hit,15,18,240,40502,,True
LUN-S7-F41077-T1,post_respawn_discovery_sample,41077,162,神宝「サラマンダーシールド」,57.723880767822266,298.21453857421875,1.0,right,133,right,414,32,-6.924236407847869,-7.71845491821338,3.902441731843574,-0.9986572265625,-5.294073670790748,observed_multiple_hazard_overlap,global_viability_kernel_exhausted_before_hit,9,16,36,41041,,True
LUN-S7-F41376-T1,post_respawn_discovery_sample,41376,162,神宝「サラマンダーシールド」,359.36053466796875,425.50738525390625,0.0,up,21,right_fast,404,28,-7.401191679218723,-8.547776444667056,0.1124841851568803,119.14719622078808,-5.797672977202827,observed_laser_overlap,missing_pre_hit_alive_decision,0,0,0,,,True
LUN-S7-F42184-T1,post_respawn_discovery_sample,42184,162,神宝「サラマンダーシールド」,40.40828323364258,412.97674560546875,8.0,right,133,up_right,530,32,-4.236885640033302,-8.425535025176085,,7.339200973510742,-6.135127451770378,observed_laser_overlap,global_viability_kernel_exhausted_before_hit,7,17,239,41945,,True
LUN-S7-F48391-T1,post_respawn_discovery_sample,48391,166,神宝「ライフスプリングインフィニティ」,290.47332763671875,222.6035614013672,10.0,stay,5,up,416,52,-0.7043203115463257,-7.012574256454692,,1.427215576171875,1.1937131207449934,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,50,230,239,48152,,True
LUN-S7-F49046-T1,post_respawn_discovery_sample,49046,166,神宝「ライフスプリングインフィニティ」,11.601753234863281,386.48919677734375,0.0,up_fast,17,down_right,337,52,-1.3594696521759033,-7.324616802422428,,-1.1594696044921875,5.80258048462783,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,0,13,238,48808,playfield_boundary;fast_mode,True
LUN-S7-F49629-T1,post_respawn_discovery_sample,49629,166,神宝「ライフスプリングインフィニティ」,228.75257873535156,429.45245361328125,1.0,up_left,85,up,328,52,-2.3944449424743652,-6.382713837757221,,0.998046875,1.647051923948827,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,154,238,49391,playfield_boundary,True
LUN-S7-F50047-T1,post_respawn_discovery_sample,50047,166,神宝「ライフスプリングインフィニティ」,152.4354705810547,428.16448974609375,0.0,stay,5,stay,378,52,-2.5248475074768066,-4.952830254209912,,1.75762939453125,0.48365152738933403,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,116,116,116,49931,playfield_boundary,True
