case_id,sample_role,frame,spell_id,spell_name,player_x,player_y,power,action,mask,issued_action_after_hit_detection,active_bullets,active_lasers,pipeline_clearance,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,nearest_bullet_clearance,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_pipeline_warning_lead_frames,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,bomb_input_verified_absent
LUN-S7-F11930-T1,canonical_fresh_attempt_causal_sample,11930,150,薬符「壺中の大銀河」,153.0962677001953,234.70074462890625,128.0,up_right_fast,145,up_right_fast,490,0,1.2512611150741577,-0.9972440004348755,-15.292582497447562,-1.3819427490234375,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,6,11,0,,corridor_deadline_miss;action_lag_over_model;fast_mode,True
LUN-S7-F12356-T1,post_respawn_discovery_sample,12356,150,薬符「壺中の大銀河」,11.457271575927734,416.42108154296875,122.0,up_fast,17,down_right,700,0,-0.961155116558075,-2.950770616531372,-16.166501533083533,2.067272186279297,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,33,87,12269,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S7-F19396-T1,post_respawn_discovery_sample,19396,,,15.489150047302246,430.1734619140625,111.0,stay,1,right_fast,1178,0,0.26365357637405396,-1.4351428747177124,8.347988843917847,-0.75860595703125,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,5,9,180,19216,playfield_boundary;pool_density_over_1000,True
LUN-S7-F19890-T1,post_respawn_discovery_sample,19890,,,372.15997314453125,429.1793212890625,105.0,right,133,down_left_fast,1205,0,-2.287249803543091,-2.287249803543091,-4.907943330716471,2.24932861328125,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,10,178,19712,playfield_boundary;corridor_deadline_miss;pool_density_over_1000,True
LUN-S7-F20365-T1,post_respawn_discovery_sample,20365,,,12.708391189575195,424.92041015625,92.0,up_fast,17,up_fast,1183,0,-1.3784838914871216,-1.495642066001892,2.7393157482147217,3.7391414642333984,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,3,5,127,20238,pool_density_over_1000;fast_mode,True
LUN-S7-F20825-T1,post_respawn_discovery_sample,20825,,,363.7335205078125,426.68182373046875,81.0,up_left,85,up_right_fast,1059,0,-2.055590867996216,-2.055590867996216,1.7539013886015695,-0.234100341796875,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,3,6,51,20774,pool_density_over_1000,True
LUN-S7-F21239-T1,post_respawn_discovery_sample,21239,,,177.36412048339844,426.39947509765625,75.0,up,21,up_left_fast,1136,0,-1.4933370351791382,-1.4933370351791382,1.3253536984210825,5.10919054957333,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,7,43,21196,pool_density_over_1000,True
LUN-S7-F21924-T1,post_respawn_discovery_sample,21924,154,神宝「ブリリアントドラゴンバレッタ」,325.648681640625,367.35406494140625,60.0,down_fast,33,down,68,160,2.8211158783610717,2.8211158783610717,-12.083922624588013,40.97361927237724,1.6235064535008359,active_laser_without_observed_overlap,unresolved_planner_failure,0,0,0,,corridor_deadline_miss;action_lag_over_model;fast_mode,True
LUN-S7-F22321-T1,post_respawn_discovery_sample,22321,154,神宝「ブリリアントドラゴンバレッタ」,138.1078643798828,347.40203857421875,57.0,down_fast,33,down_fast,97,205,25.88833819137135,-6.676205635070801,-6.375947470412552,33.871708002575936,1.9126970041108757,active_laser_without_observed_overlap,unresolved_planner_failure,0,0,0,,corridor_deadline_miss;action_lag_over_model;fast_mode,True
LUN-S7-F22692-T1,post_respawn_discovery_sample,22692,154,神宝「ブリリアントドラゴンバレッタ」,228.15301513671875,432.0,50.0,up_left_fast,81,right_fast,101,220,3.0455254478843483,-5.613816689037925,-7.272291229714384,58.27220975742775,22.707296966376614,active_laser_without_observed_overlap,unresolved_planner_failure,0,0,0,,playfield_boundary;corridor_deadline_miss;action_lag_over_model;fast_mode,True
LUN-S7-F23007-T1,post_respawn_discovery_sample,23007,154,神宝「ブリリアントドラゴンバレッタ」,177.4808349609375,314.70062255859375,34.0,up_right_fast,145,down_right_fast,88,240,-0.41673582792282104,-0.41673582792282104,-16.677595585195146,-1.96417236328125,155.86118711656346,observed_bullet_overlap,missing_pre_hit_alive_decision,0,0,0,,corridor_deadline_miss;action_lag_over_model;fast_mode,True
LUN-S7-F23315-T1,post_respawn_discovery_sample,23315,154,神宝「ブリリアントドラゴンバレッタ」,192.41741943359375,400.88726806640625,20.0,down_fast,33,up_right,72,220,67.60471560369817,-8.09731388092041,-22.40590621160817,87.66133325550997,50.61230665733561,active_laser_without_observed_overlap,missing_pre_hit_alive_decision,0,0,0,,corridor_deadline_miss;action_lag_over_model;fast_mode,True
LUN-S7-F23697-T1,post_respawn_discovery_sample,23697,154,神宝「ブリリアントドラゴンバレッタ」,376.0,432.0,4.0,left_fast,65,left,93,205,5.049073219299316,2.5571681532312938,-44.84924265905146,23.37296593622497,28.201398703289172,active_laser_without_observed_overlap,global_viability_kernel_exhausted_before_hit,0,0,30,23667,playfield_boundary;corridor_deadline_miss;action_lag_over_model;fast_mode,True
