case_id,sample_role,frame,spell_id,spell_name,player_x,player_y,power,action,mask,issued_action_after_hit_detection,active_bullets,active_lasers,pipeline_clearance,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,nearest_bullet_clearance,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_pipeline_warning_lead_frames,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,bomb_input_verified_absent
LUN-S7-F2166-T1,canonical_fresh_attempt_causal_sample,2166,,,197.4910125732422,432.0,128.0,up_fast,17,down_right_fast,384,0,-1.4379456043243408,-1.4379456043243408,3.23948287844088,6.524566650390625,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,0,67,2099,playfield_boundary;fast_mode,True
LUN-S7-F8338-T1,post_respawn_discovery_sample,8338,,,331.317626953125,376.58197021484375,128.0,down_left_fast,97,down_right,476,0,10.126721382141113,4.927441596984863,7.3455047607421875,8.232635498046875,,sensor_gap_or_unmodeled_hazard,global_viability_kernel_exhausted_before_hit,0,0,35,8303,fast_mode,True
LUN-S7-F8885-T1,post_respawn_discovery_sample,8885,,,51.56489181518555,418.7606201171875,114.0,right_fast,129,right_fast,370,0,16.066650390625,9.653777122497559,5.003111778124232,17.576873779296875,,observed_enemy_body_overlap,global_viability_kernel_exhausted_before_hit,0,0,49,8836,fast_mode;enemy_body_absent_from_action_snapshot,True
LUN-S7-F12012-T1,post_respawn_discovery_sample,12012,150,薬符「壺中の大銀河」,364.686279296875,432.0,98.0,up_left_fast,81,up_left_fast,741,0,-12.19757080078125,-12.19757080078125,-6.9391632080078125,3.440704345703125,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,5,31,98,11914,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S7-F12869-T1,post_respawn_discovery_sample,12869,150,薬符「壺中の大銀河」,8.0,432.0,82.0,up_right_fast,145,up_right_fast,434,0,-3.8813681602478027,-22.515213012695312,4.618925021178608,1.160567283630371,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,17,21,8,12861,playfield_boundary;fast_mode,True
LUN-S7-F13335-T1,post_respawn_discovery_sample,13335,150,薬符「壺中の大銀河」,33.7835578918457,24.485279083251953,67.0,down_right,165,down,392,0,-1.5105316638946533,-12.65582275390625,-11.988349914550781,1.0466575622558594,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,3,3,103,13232,corridor_deadline_miss,True
LUN-S7-F13664-T1,post_respawn_discovery_sample,13664,150,薬符「壺中の大銀河」,266.8941650390625,432.0,52.0,left_fast,65,left,408,0,-1.849584937095642,-2.2011170387268066,-9.535533966440823,5.021392822265625,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,18,23,13641,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S7-F18670-T1,post_respawn_discovery_sample,18670,,,8.0,432.0,37.0,up,21,up_right_fast,1083,0,-2.7813186645507812,-2.7813186645507812,-4.781096935814478,1.836822509765625,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,9,74,18596,playfield_boundary;corridor_deadline_miss;pool_density_over_1000,True
LUN-S7-F20211-T1,post_respawn_discovery_sample,20211,,,376.0,432.0,22.0,up_left_fast,81,left_fast,1003,0,-0.46614378690719604,-1.510382056236267,-11.930270870382593,-1.11041259765625,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,4,12,44,20167,playfield_boundary;corridor_deadline_miss;pool_density_over_1000;fast_mode,True
LUN-S7-F21630-T1,post_respawn_discovery_sample,21630,,,13.303300857543945,432.0,7.0,up_fast,17,down_fast,1245,0,-1.5970832109451294,-1.5970832109451294,,2.365207325245606,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,5,238,21392,playfield_boundary;pool_density_over_1000;fast_mode,True
LUN-S7-F22180-T1,post_respawn_discovery_sample,22180,154,神宝「ブリリアントドラゴンバレッタ」,160.11033630371094,411.30010986328125,2.0,up,21,up_fast,99,230,-1.7713654041290283,-1.7713654041290283,8.279772711532283,1.81036376953125,3.6168207771514815,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,0,119,22061,action_lag_over_model,True
LUN-S7-F22916-T1,post_respawn_discovery_sample,22916,154,神宝「ブリリアントドラゴンバレッタ」,244.51658630371094,432.0,0.0,up_fast,17,stay,119,205,-3.378286361694336,-3.378286361694336,-6.5870745868427925,4.038330078125,9.801534927426957,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,10,56,22860,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S7-F33813-T1,post_respawn_discovery_sample,33813,158,神宝「ブディストダイアモンド」,12.879036903381348,432.0,3.0,right,133,up_left_fast,245,33,-1.823827862739563,-1.823827862739563,15.171394348144531,-0.31478404998779297,27.752944958052012,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,3,6,79,33734,playfield_boundary,True
LUN-S7-F38866-T1,post_respawn_discovery_sample,38866,,,376.0,432.0,0.0,up_left_fast,81,up_left_fast,677,0,-5.861730575561523,-5.861730575561523,,-1.034332275390625,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,3,9,99,38767,playfield_boundary;fast_mode,True
LUN-S7-F44193-T1,post_respawn_discovery_sample,44193,162,神宝「サラマンダーシールド」,8.0,391.9051513671875,2.0,down_fast,33,up_right,558,28,-5.109492582023745,-5.109492582023745,,47.99713361131537,-2.040957376639265,observed_laser_overlap,global_viability_kernel_exhausted_before_hit,0,12,121,44072,playfield_boundary;fast_mode,True
LUN-S7-F49861-T1,post_respawn_discovery_sample,49861,166,神宝「ライフスプリングインフィニティ」,188.89340209960938,388.66851806640625,2.0,stay,5,up_right,288,52,-4.345835190595962,-4.345835190595962,14.332870483398438,21.68829345703125,-3.691002968586244,observed_laser_overlap,global_viability_kernel_exhausted_before_hit,0,4,4,49857,,True
LUN-S7-F51085-T1,post_respawn_discovery_sample,51085,166,神宝「ライフスプリングインフィニティ」,8.0,432.0,1.0,stay,1,up_fast,280,52,-2.4993953704833984,-11.885009765625,,3.21209716796875,-1.9454501049236237,observed_laser_overlap,global_viability_kernel_exhausted_before_hit,0,6,63,51022,playfield_boundary,True
LUN-S7-F51672-T1,post_respawn_discovery_sample,51672,166,神宝「ライフスプリングインフィニティ」,8.0,432.0,0.0,up_fast,17,up_right_fast,297,52,-2.4390363693237305,-2.4390363693237305,9.924746983074382,3.27056884765625,-1.6211933012906954,observed_laser_overlap,global_viability_kernel_exhausted_before_hit,0,7,134,51538,playfield_boundary;fast_mode,True
LUN-S7-F52222-T1,post_respawn_discovery_sample,52222,166,神宝「ライフスプリングインフィニティ」,321.20819091796875,360.28729248046875,0.0,right_fast,129,left_fast,455,52,-4.273163937428661,-4.273163937428661,1.553436279296875,55.61241013694786,0.22306719577619205,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,9,92,52130,fast_mode,True
LUN-S7-F52915-T1,post_respawn_discovery_sample,52915,166,神宝「ライフスプリングインフィニティ」,20.0,411.570068359375,0.0,down_right_fast,161,down_fast,483,52,-2.88517863182451,-2.88517863182451,-12.355798959732056,47.729934474339764,-3.605714907430931,observed_laser_overlap,global_viability_kernel_exhausted_before_hit,0,4,4,52911,corridor_deadline_miss;fast_mode,True
LUN-S7-F53471-T1,post_respawn_discovery_sample,53471,166,神宝「ライフスプリングインフィニティ」,376.0,432.0,0.0,up_left_fast,81,up_left_fast,265,52,-1.9051086902618408,-1.9051086902618408,6.481266145516475,1.123321533203125,10.821522813415994,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,10,92,53379,playfield_boundary;fast_mode,True
LUN-S7-F56256-T1,post_respawn_discovery_sample,56256,170,神宝「蓬莱の玉の枝  -夢色の郷-」,162.6698455810547,432.0,1.0,up_fast,17,up_fast,336,0,-5.903378486633301,-5.903378486633301,2.580005476705697,1.420684814453125,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,10,18,100,56156,playfield_boundary;fast_mode,True
LUN-S7-F56886-T1,post_respawn_discovery_sample,56886,170,神宝「蓬莱の玉の枝  -夢色の郷-」,21.01076889038086,432.0,1.0,up_right_fast,145,stay,558,0,-1.299505352973938,-1.299505352973938,0.32333666749177326,3.27874755859375,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,19,83,56803,playfield_boundary;fast_mode,True
LUN-S7-F57731-T1,post_respawn_discovery_sample,57731,170,神宝「蓬莱の玉の枝  -夢色の郷-」,56.385494232177734,432.0,2.0,down_fast,33,down_left,577,0,-2.999410629272461,-2.999410629272461,17.0,-0.6314125061035156,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,0,16,131,57600,playfield_boundary;fast_mode,True
LUN-S7-F58241-T1,post_respawn_discovery_sample,58241,170,神宝「蓬莱の玉の枝  -夢色の郷-」,72.21495056152344,384.857421875,10.0,up_right_fast,145,left,564,0,-1.3285268545150757,-1.3285268545150757,12.831747055053711,1.139251708984375,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,9,129,58112,fast_mode,True
LUN-S7-F59154-T1,post_respawn_discovery_sample,59154,170,神宝「蓬莱の玉の枝  -夢色の郷-」,8.0,425.10003662109375,0.0,up_left_fast,81,stay,594,0,-1.306570291519165,-1.452980399131775,,-1.1065702438354492,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,3,15,187,58967,playfield_boundary;fast_mode,True
LUN-S7-F59681-T1,post_respawn_discovery_sample,59681,170,神宝「蓬莱の玉の枝  -夢色の郷-」,8.0,432.0,1.0,down_fast,33,stay,569,0,-2.35809063911438,-2.35809063911438,0.15478443406428966,2.58648681640625,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,15,170,59511,playfield_boundary;fast_mode,True
LUN-S7-F61081-T1,post_respawn_discovery_sample,61081,170,神宝「蓬莱の玉の枝  -夢色の郷-」,107.46919250488281,236.07464599609375,3.0,left_fast,65,up,589,0,-2.9891715049743652,-4.2597198486328125,,2.898956298828125,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,13,19,239,60842,fast_mode,True
LUN-S7-F64086-T1,post_respawn_discovery_sample,64086,174,「永夜返し  -待宵-」,376.0,432.0,14.0,left_fast,65,left_fast,918,0,-3.6944637298583984,-3.6944637298583984,16.0,3.799591064453125,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,3,150,63936,playfield_boundary;fast_mode,True
LUN-S7-F66639-T1,post_respawn_discovery_sample,66639,178,「永夜返し  -子の四つ-」,28.485279083251953,432.0,14.0,up_right_fast,145,down_left,1001,0,-2.8079674243927,-3.57450795173645,,6.068926000297543,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,9,240,66399,playfield_boundary;pool_density_over_1000;fast_mode,True
LUN-S7-F72128-T1,post_respawn_discovery_sample,72128,186,「永夜返し  -寅の四つ-」,233.1639404296875,423.4420166015625,14.0,down_right_fast,161,right_fast,1534,0,-1.5560659170150757,-1.5560659170150757,16.0,1.298858642578125,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,9,150,71978,pool_density_over_1000;fast_mode,True
