case_id,sample_role,frame,spell_id,spell_name,player_x,player_y,power,action,mask,issued_action_after_hit_detection,active_bullets,active_lasers,pipeline_clearance,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,nearest_bullet_clearance,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_pipeline_warning_lead_frames,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,bomb_input_verified_absent
LUN-S5-F1837-T1,canonical_fresh_attempt_causal_sample,1837,,,21.65685272216797,432.0,128.0,down_right_fast,161,stay,387,0,0.9415653347969055,-0.060765624046325684,,-1.3474044799804688,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,7,9,0,,playfield_boundary;fast_mode,True
LUN-S5-F2186-T1,post_respawn_discovery_sample,2186,,,376.0,432.0,112.0,stay,5,up_fast,526,0,-1.977514624595642,-2.1248226165771484,,-0.333648681640625,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,0,7,0,,playfield_boundary;action_lag_over_model,True
LUN-S5-F2735-T1,post_respawn_discovery_sample,2735,,,49.369544982910156,395.23040771484375,98.0,up_right_fast,145,up_right_fast+deadline_hold,848,0,8.567797660827637,2.7563726902008057,,16.79639434814453,,sensor_gap_or_unmodeled_hazard,unresolved_planner_failure,0,0,0,,action_lag_over_model;fast_mode,True
LUN-S5-F12219-T1,post_respawn_discovery_sample,12219,,,355.92584228515625,432.0,97.0,down_fast,33,up_left_fast,354,0,-3.6177120208740234,-3.6177120208740234,,3.58160400390625,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,0,5,0,,playfield_boundary;fast_mode,True
LUN-S5-F12799-T1,post_respawn_discovery_sample,12799,,,376.0,60.42189407348633,81.0,left_fast,65,stay,279,0,-3.258223056793213,-3.258223056793213,,-0.1839599609375,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,3,26,0,,playfield_boundary;fast_mode,True
LUN-S5-F24195-T1,post_respawn_discovery_sample,24195,103,幻波「赤眼催眠(マインドブローイング)」,8.0,432.0,73.0,stay,1,up_right_fast,1101,0,-1.1119873523712158,-1.541814923286438,,2.785888671875,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,9,240,23955,playfield_boundary;pool_density_over_1000,True
LUN-S5-F30527-T1,post_respawn_discovery_sample,30527,107,狂視「狂視調律(イリュージョンシーカー)」,73.36764526367188,423.51470947265625,57.0,right,133,down_right,978,0,-6.955812454223633,-8.161394119262695,,-2.935028076171875,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,26,60,240,30287,,True
LUN-S5-F31727-T1,post_respawn_discovery_sample,31727,107,狂視「狂視調律(イリュージョンシーカー)」,30.006183624267578,427.1209716796875,43.0,down_left_fast,97,left_fast,1024,0,-5.1007890701293945,-6.681350231170654,,0.5628662109375,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,10,63,239,31488,pool_density_over_1000;fast_mode,True
LUN-S5-F37425-T1,post_respawn_discovery_sample,37425,,,8.0,410.28564453125,30.0,up_fast,17,up_fast,466,0,-1.4281494617462158,-1.4281494617462158,,-2.137078285217285,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,3,5,0,,playfield_boundary;fast_mode,True
LUN-S5-F39379-T1,post_respawn_discovery_sample,39379,111,懶惰「生神停止(マインドストッパー)」,177.6187744140625,199.4290008544922,14.0,down_left,101,up_left_fast,368,0,-3.481127977371216,-3.481127977371216,-1.9971928322225097,-2.1359100341796875,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,4,10,113,39266,corridor_deadline_miss,True
LUN-S5-F39771-T1,post_respawn_discovery_sample,39771,111,懶惰「生神停止(マインドストッパー)」,176.39463806152344,198.31137084960938,2.0,up_left_fast,81,up_left_fast,341,0,1.9605834484100342,-7.000640869140625,-11.707106793288165,-1.247650146484375,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,3,11,92,39679,corridor_deadline_miss;fast_mode,True
LUN-S5-F41495-T1,post_respawn_discovery_sample,41495,115,散符「真実の月(インビジブルフルムーン)」,246.01756286621094,432.0,19.0,up_fast,17,up_right_fast,1096,0,-2.526385545730591,-2.526385545730591,,-0.590576171875,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,0,9,240,41255,playfield_boundary;pool_density_over_1000;fast_mode,True
