case_id,sample_role,frame,spell_id,spell_name,player_x,player_y,power,action,mask,issued_action_after_hit_detection,active_bullets,active_lasers,pipeline_clearance,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,nearest_bullet_clearance,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_pipeline_warning_lead_frames,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,bomb_input_verified_absent
LUN-S3-F1255-T1,canonical_fresh_attempt_causal_sample,1255,,,329.1275634765625,432.0,128.0,left,69,left_fast,118,0,-1.2779724597930908,-1.2779724597930908,6.837561177757891,0.227081298828125,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,6,149,1106,playfield_boundary,True
LUN-S3-F2725-T1,post_respawn_discovery_sample,2725,,,368.49578857421875,428.747314453125,114.0,down_left_fast,97,left_fast,481,0,-1.8674805164337158,-1.8674805164337158,,0.74029541015625,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,7,239,2486,playfield_boundary;fast_mode,True
LUN-S3-F3986-T1,post_respawn_discovery_sample,3986,,,373.87060546875,432.0,106.0,stay,5,up_left_fast,896,0,-3.6640377044677734,-3.6640377044677734,10.34893798828125,0.245361328125,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,5,167,3819,playfield_boundary,True
LUN-S3-F4346-T1,post_respawn_discovery_sample,4346,,,11.252691268920898,429.5958251953125,90.0,up_fast,17,up_left_fast,870,0,-2.391040086746216,-14.316329956054688,,4.308319091796875,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,2,60,4286,playfield_boundary;fast_mode,True
LUN-S3-F9849-T1,post_respawn_discovery_sample,9849,,,8.0,424.0,76.0,up,21,up,478,0,5.506360054016113,-1.6643344163894653,0.624686069873583,-1.3814926147460938,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,4,9,109,9740,playfield_boundary,True
LUN-S3-F11689-T1,post_respawn_discovery_sample,11689,57,夢境「二重大結界」,40.8842658996582,365.66424560546875,63.0,stay,5,stay,579,0,45.174468994140625,-1.1443170309066772,1.9479189858596442,44.38199143277243,,sensor_gap_or_unmodeled_hazard,unresolved_planner_failure,0,0,0,,,True
LUN-S3-F12084-T1,post_respawn_discovery_sample,12084,57,夢境「二重大結界」,8.0,428.0,47.0,up_right_fast,145,up_fast,586,0,-0.24034328758716583,-0.24034328758716583,2.0272680027697945,-3.640143394470215,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,3,6,40,12044,playfield_boundary;fast_mode,True
LUN-S3-F12736-T1,post_respawn_discovery_sample,12736,57,夢境「二重大結界」,13.656854629516602,422.3431396484375,31.0,up_fast,17,up_left_fast,617,0,-0.36488646268844604,-3.1987361907958984,0.9223847599469082,-2.9158935546875,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,2,5,26,12710,fast_mode,True
LUN-S3-F21864-T1,post_respawn_discovery_sample,21864,,,376.0,429.914306640625,40.0,left_fast,65,down_left,710,0,-1.2987549304962158,-4.82061767578125,,1.9414428255600178,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,4,240,21624,playfield_boundary;fast_mode,True
LUN-S3-F22323-T1,post_respawn_discovery_sample,22323,,,11.252691268920898,432.0,25.0,up_right,149,up_fast,594,0,-0.0010262131690979004,-1.444463849067688,13.228334069252014,-1.161590576171875,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,4,8,81,22242,playfield_boundary,True
LUN-S3-F30066-T1,post_respawn_discovery_sample,30066,65,神技「八方龍殺陣」,376.0,426.3431396484375,10.0,up_right_fast,145,down_right,1299,0,-1.5564758777618408,-2.813201904296875,,-1.797515869140625,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,4,12,240,29826,playfield_boundary;pool_density_over_1000;fast_mode,True
LUN-S3-F30711-T1,post_respawn_discovery_sample,30711,65,神技「八方龍殺陣」,373.17156982421875,420.686279296875,3.0,up_left_fast,81,up_right_fast,1220,0,-14.78924560546875,-14.78924560546875,,2.8307514878692603,,observed_enemy_body_overlap,global_viability_kernel_exhausted_before_hit,8,8,239,30472,playfield_boundary;pool_density_over_1000;fast_mode,True
LUN-S3-F31907-T1,post_respawn_discovery_sample,31907,65,神技「八方龍殺陣」,186.59136962890625,426.3431396484375,1.0,left_fast,65,up_left_fast,1153,0,-0.42024534940719604,-5.2869873046875,,-1.8191070556640625,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,5,10,239,31668,pool_density_over_1000;fast_mode,True
LUN-S3-F35498-T1,post_respawn_discovery_sample,35498,,,376.0,406.20843505859375,10.0,left_fast,65,left_fast,153,0,-4.700170516967773,-17.89422607421875,-6.389793948915422,0.796417236328125,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,4,41,35457,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S3-F37755-T1,post_respawn_discovery_sample,37755,69,回霊「夢想封印　侘」,327.4217529296875,343.47125244140625,2.0,down_left_fast,97,up_left,425,0,-1.693060040473938,-1.693060040473938,8.032770423736965,2.699005126953125,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,3,35,37720,fast_mode,True
LUN-S3-F38928-T1,post_respawn_discovery_sample,38928,69,回霊「夢想封印　侘」,107.04515075683594,427.4000244140625,3.0,right_fast,129,right_fast,685,0,-0.49737852811813354,-0.8065236806869507,0.0784473052303305,-2.1406097412109375,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,4,9,86,38842,fast_mode,True
LUN-S3-F39662-T1,post_respawn_discovery_sample,39662,69,回霊「夢想封印　侘」,374.3736572265625,425.773681640625,0.0,up_left,85,left_fast,713,0,-1.3052856922149658,-1.3052856922149658,13.082199096679688,-0.545867919921875,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,4,6,104,39558,playfield_boundary,True
