case_id,sample_role,frame,spell_id,spell_name,player_x,player_y,power,action,mask,issued_action_after_hit_detection,active_bullets,active_lasers,pipeline_clearance,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,nearest_bullet_clearance,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_pipeline_warning_lead_frames,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,bomb_input_verified_absent
HARD-S3-F1975-T1,canonical_fresh_attempt_causal_sample,1975,,,33.525848388671875,432.0,128.0,left_fast,65,up_left_fast,54,0,0.5100868344306946,-21.154571533203125,,-2.066192626953125,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,17,23,0,,playfield_boundary;fast_mode,True
HARD-S3-F2830-T1,post_respawn_discovery_sample,2830,,,363.2225646972656,321.1141357421875,116.0,stay,5,down_fast,419,0,0.40610963106155396,0.40610963106155396,,-1.168548583984375,,observed_bullet_overlap,late_collision_after_positive_causal_margin,0,0,0,,action_lag_over_model,True
HARD-S3-F4443-T1,post_respawn_discovery_sample,4443,,,123.37188720703125,412.20098876953125,107.0,stay,1,up_right_fast,390,0,0.18912963569164276,-2.2171683311462402,,0.60791015625,,sensor_gap_or_unmodeled_hazard,robust_action_set_exhausted_before_hit,3,5,0,,,True
HARD-S3-F8994-T1,post_respawn_discovery_sample,8994,,,198.78482055664062,432.0,94.0,right,133,up_fast,123,0,-13.1593017578125,-13.1593017578125,,12.876342666427941,,observed_enemy_body_overlap,robust_action_set_exhausted_before_hit,5,11,0,,playfield_boundary,True
HARD-S3-F10007-T1,post_respawn_discovery_sample,10007,,,241.84011840820312,416.0,79.0,up_fast,17,up_fast,89,0,-1.5421783924102783,-8.513275146484375,,-0.738006591796875,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,7,9,0,,fast_mode,True
HARD-S3-F10625-T1,post_respawn_discovery_sample,10625,56,夢境「二重大結界」,31.320743560791016,312.98309326171875,64.0,left_fast,65,up_left_fast,482,0,-0.32417601346969604,-0.32417601346969604,-9.922673225402832,-1.4998435974121094,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,0,2,0,,corridor_deadline_miss;fast_mode,True
HARD-S3-F10941-T1,post_respawn_discovery_sample,10941,56,夢境「二重大結界」,359.7368469238281,295.21307373046875,58.0,up_left_fast,81,up_left_fast,518,0,1.656774878501892,1.656774878501892,-85.11191286713532,12.505682029826497,,sensor_gap_or_unmodeled_hazard,unresolved_planner_failure,0,0,0,,corridor_deadline_miss;fast_mode,True
HARD-S3-F11344-T1,post_respawn_discovery_sample,11344,56,夢境「二重大結界」,368.29254150390625,432.0,44.0,up_fast,17,up_left_fast,531,0,-0.08580322563648224,-2.299914598464966,6.668633539015882,-2.0570068359375,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,0,7,51,11293,playfield_boundary;fast_mode,True
HARD-S3-F11822-T1,post_respawn_discovery_sample,11822,56,夢境「二重大結界」,376.0,432.0,28.0,up_left_fast,81,up_left_fast,536,0,-1.7993652820587158,-1.7993652820587158,3.5984594055282866,2.130401611328125,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,3,39,11783,playfield_boundary;fast_mode,True
HARD-S3-F12965-T1,post_respawn_discovery_sample,12965,56,夢境「二重大結界」,8.0,428.0,21.0,up_right_fast,145,right_fast,526,0,-3.4637808799743652,-3.4637808799743652,,5.259029938012273,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,4,116,12849,playfield_boundary;fast_mode,True
HARD-S3-F16878-T1,post_respawn_discovery_sample,16878,,,374.3736572265625,423.4520263671875,7.0,up_left,85,up_left_fast,230,0,-2.396044969558716,-2.7153377532958984,,-0.80615234375,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,3,5,0,,playfield_boundary,True
HARD-S3-F20962-T1,post_respawn_discovery_sample,20962,,,214.83547973632812,432.0,1.0,down_left,101,down_left+deadline_hold,90,0,5.231896877288818,2.4625890254974365,-47.03278350830078,14.986715713868408,,sensor_gap_or_unmodeled_hazard,global_viability_kernel_exhausted_before_hit,0,0,14,20948,playfield_boundary;corridor_deadline_miss;action_lag_over_model,True
HARD-S3-F22073-T1,post_respawn_discovery_sample,22073,,,8.0,406.60089111328125,10.0,up_right_fast,145,up_fast,293,0,-3.048292398452759,-3.048292398452759,,2.0240859985351562,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,3,5,0,,playfield_boundary;fast_mode,True
HARD-S3-F35209-T1,post_respawn_discovery_sample,35209,,,8.0,432.0,2.0,up_left,85,up_right_fast,125,0,-16.12616539001465,-16.12616539001465,,8.575225830078125,,observed_enemy_body_overlap,robust_action_set_exhausted_before_hit,5,10,0,,playfield_boundary,True
HARD-S3-F38602-T1,post_respawn_discovery_sample,38602,68,回霊「夢想封印　侘」,25.430927276611328,429.17156982421875,9.0,up_left_fast,81,up_left_fast,664,0,-2.5485897064208984,-2.5485897064208984,9.486628684344216,2.678213119506836,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,7,230,38372,playfield_boundary;fast_mode,True
HARD-S3-F39151-T1,post_respawn_discovery_sample,39151,68,回霊「夢想封印　侘」,376.0,432.0,1.0,up_left,85,left_fast,703,0,-1.284612774848938,-1.284612774848938,,1.05450439453125,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,10,109,39042,playfield_boundary,True
HARD-S3-F43598-T1,post_respawn_discovery_sample,43598,72,大結界「博麗弾幕結界」,336.95233154296875,372.97088623046875,18.0,right_fast,129,right_fast,1057,0,-0.678454577922821,-1.9801992177963257,-0.5102457588889813,-2.6932373046875,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,4,8,88,43510,corridor_deadline_miss;pool_density_over_1000;fast_mode,True
HARD-S3-F44374-T1,post_respawn_discovery_sample,44374,72,大結界「博麗弾幕結界」,62.186405181884766,428.1300048828125,4.0,right_fast,129,right_fast,1050,0,1.4676024913787842,-2.9026694297790527,,-1.737548828125,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,2,7,2,44372,playfield_boundary;pool_density_over_1000;fast_mode,True
