case_id,sample_role,frame,spell_id,spell_name,player_x,player_y,power,action,mask,issued_action_after_hit_detection,active_bullets,active_lasers,pipeline_clearance,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,nearest_bullet_clearance,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_pipeline_warning_lead_frames,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,bomb_input_verified_absent
LUN-S7-F8378-T1,canonical_fresh_attempt_causal_sample,8378,,,376.0,430.40185546875,128.0,down_right,165,stay,355,0,-1.974432349205017,-1.974432349205017,-2.6770776627599666,1.499298095703125,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,16,50,8328,playfield_boundary;corridor_deadline_miss,True
LUN-S7-F11986-T1,post_respawn_discovery_sample,11986,150,薬符「壺中の大銀河」,8.0,403.16412353515625,112.0,stay,1,stay,782,0,-1.588476300239563,-22.98743438720703,-31.21917724609375,-0.797576904296875,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,19,48,74,11912,playfield_boundary;corridor_deadline_miss,True
LUN-S7-F12552-T1,post_respawn_discovery_sample,12552,150,薬符「壺中の大銀河」,360.0,432.0,96.0,left_fast,65,left_fast,311,0,-11.0245361328125,-22.365447998046875,7.5,1.531951904296875,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,15,74,145,12407,playfield_boundary;fast_mode,True
LUN-S7-F12895-T1,post_respawn_discovery_sample,12895,150,薬符「壺中の大銀河」,376.0,432.0,80.0,up_left_fast,81,up_left_fast,317,0,-17.2098388671875,-17.2098388671875,3.892389315950483,7.780525826480284,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,5,10,0,,playfield_boundary;fast_mode,True
LUN-S7-F13308-T1,post_respawn_discovery_sample,13308,150,薬符「壺中の大銀河」,8.0,420.74090576171875,65.0,down_fast,33,down_right,572,0,-1.3510620594024658,-1.3510620594024658,9.599048614501953,-0.12325477600097656,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,0,4,51,13257,playfield_boundary;fast_mode,True
LUN-S7-F13854-T1,post_respawn_discovery_sample,13854,150,薬符「壺中の大銀河」,356.20098876953125,56.607303619384766,62.0,left_fast,65,up_left_fast,295,0,1.2655150890350342,-19.39288330078125,,-2.55517578125,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,32,41,237,13617,fast_mode,True
LUN-S7-F18589-T1,post_respawn_discovery_sample,18589,,,371.94049072265625,432.0,46.0,right_fast,129,up_left_fast,1173,0,-1.7086538076400757,-1.7086538076400757,-22.608544059357186,0.687957763671875,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,4,141,18448,playfield_boundary;corridor_deadline_miss;pool_density_over_1000;fast_mode,True
LUN-S7-F19063-T1,post_respawn_discovery_sample,19063,,,8.0,432.0,30.0,up_left_fast,81,up_left,1166,0,-3.447700023651123,-3.447700023651123,7.744990826649232,-0.4692535400390625,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,4,7,169,18894,playfield_boundary;pool_density_over_1000;fast_mode,True
LUN-S7-F19753-T1,post_respawn_discovery_sample,19753,,,17.200000762939453,431.736572265625,17.0,up_fast,17,stay,1061,0,-2.52055287361145,-3.3132100105285645,,-1.61529541015625,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,4,22,240,19513,playfield_boundary;pool_density_over_1000;fast_mode,True
LUN-S7-F20591-T1,post_respawn_discovery_sample,20591,,,376.0,424.5650634765625,1.0,down,37,down_right,1078,0,-0.3478451669216156,-0.3478451669216156,2.4230798616693807,0.929840087890625,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,13,108,20483,playfield_boundary;pool_density_over_1000,True
