case_id,sample_role,frame,spell_id,spell_name,player_x,player_y,power,action,mask,issued_action_after_hit_detection,active_bullets,active_lasers,pipeline_clearance,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,nearest_bullet_clearance,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_pipeline_warning_lead_frames,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,bomb_input_verified_absent
LUN-S3-F2548-T1,canonical_fresh_attempt_causal_sample,2548,,,336.2606201171875,432.0,128.0,stay,5,up_right,321,0,-1.4985229969024658,-1.836553931236267,10.429090213173474,0.32781982421875,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,10,15,39,2509,playfield_boundary,True
LUN-S3-F4133-T1,post_respawn_discovery_sample,4133,,,8.0,427.58978271484375,126.0,down_right,165,down_left_fast,1014,0,-2.1338253021240234,-2.1338253021240234,,0.34115123748779297,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,4,20,239,3894,playfield_boundary;pool_density_over_1000,True
LUN-S3-F11721-T1,post_respawn_discovery_sample,11721,57,夢境「二重大結界」,8.0,432.0,119.0,stay,1,right_fast,633,0,-0.01975831389427185,-0.01975831389427185,-0.5891762375831604,3.197723388671875,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,4,29,11692,playfield_boundary;corridor_deadline_miss,True
LUN-S3-F12327-T1,post_respawn_discovery_sample,12327,57,夢境「二重大結界」,8.0,372.59259033203125,104.0,right_fast,129,down_fast,588,0,0.2709289491176605,-0.886492908000946,-8.167426824569702,7.84430293457793,,sensor_gap_or_unmodeled_hazard,unresolved_planner_failure,0,0,0,,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S3-F12687-T1,post_respawn_discovery_sample,12687,57,夢境「二重大結界」,376.0,432.0,98.0,up_left,85,down_left_fast,612,0,-1.749639630317688,-1.749639630317688,3.9131775498390198,3.77581787109375,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,4,12,12675,playfield_boundary,True
LUN-S3-F13093-T1,post_respawn_discovery_sample,13093,57,夢境「二重大結界」,364.686279296875,420.686279296875,82.0,up_left_fast,81,left,591,0,1.4799926280975342,-1.548498511314392,-1.6215744614601135,-1.1484375,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,6,10,29,13064,corridor_deadline_miss;fast_mode,True
LUN-S3-F13637-T1,post_respawn_discovery_sample,13637,57,夢境「二重大結界」,371.8485107421875,432.0,66.0,up_fast,17,up_right_fast,619,0,-1.2312500476837158,-1.2312500476837158,-33.46213126182556,1.59783935546875,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,4,8,4,13633,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S3-F16588-T1,post_respawn_discovery_sample,16588,,,364.5701904296875,432.0,59.0,up_fast,17,up_left_fast,432,0,-2.1985220909118652,-2.1985220909118652,2.173887052451075,9.86236572265625,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,0,8,16580,playfield_boundary;fast_mode,True
LUN-S3-F21501-T1,post_respawn_discovery_sample,21501,,,8.0,419.83203125,43.0,up_fast,17,up_fast,280,0,0.5593744516372681,0.5593744516372681,14.036815971700138,5.687673697772908,,sensor_gap_or_unmodeled_hazard,global_viability_kernel_exhausted_before_hit,0,0,157,21344,playfield_boundary;fast_mode,True
LUN-S3-F21960-T1,post_respawn_discovery_sample,21960,,,161.62890625,432.0,28.0,right_fast,129,right_fast,618,0,-2.9130616188049316,-12.090576171875,12.34064948564841,11.757232666015625,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,22,154,21806,playfield_boundary;fast_mode,True
LUN-S3-F22744-T1,post_respawn_discovery_sample,22744,,,191.684814453125,432.0,21.0,up_left_fast,81,up_fast,327,0,-2.4742798805236816,-12.23638916015625,,4.531036376953125,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,22,62,22682,playfield_boundary;fast_mode,True
LUN-S3-F28830-T1,post_respawn_discovery_sample,28830,,,8.0,178.264404296875,8.0,up_fast,17,up_fast,137,0,15.355737686157227,-16.702880859375,-10.799051752235904,21.52810287475586,,observed_enemy_body_overlap,robust_action_set_exhausted_before_hit,0,4,0,,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S3-F30590-T1,post_respawn_discovery_sample,30590,65,神技「八方龍殺陣」,250.7935791015625,432.0,0.0,up_left_fast,81,up_left,1271,0,-2.8429317474365234,-3.4947662353515625,,5.285858154296875,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,6,237,30353,playfield_boundary;pool_density_over_1000;fast_mode,True
LUN-S3-F31170-T1,post_respawn_discovery_sample,31170,65,神技「八方龍殺陣」,104.1993408203125,396.9705810546875,3.0,stay,5,stay,1238,0,-1.6347259283065796,-28.749664306640625,,2.432373046875,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,6,238,30932,pool_density_over_1000,True
LUN-S3-F35022-T1,post_respawn_discovery_sample,35022,,,8.0,432.0,13.0,up_left_fast,81,up_fast,108,0,-2.1678030490875244,-6.76239013671875,-3.9408068933150737,-1.871673583984375,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,5,10,103,34919,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S3-F35349-T1,post_respawn_discovery_sample,35349,,,328.19427490234375,432.0,1.0,left_fast,65,up_right_fast,74,0,-1.6356689929962158,-14.1549072265625,4.727758569787884,-0.425567626953125,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,16,21,26,35323,playfield_boundary;fast_mode,True
LUN-S3-F36920-T1,post_respawn_discovery_sample,36920,,,288.78094482421875,432.0,9.0,stay,1,right_fast,121,0,-0.5558837652206421,-0.5558837652206421,4.358656336147696,1.84124755859375,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,6,50,36870,playfield_boundary,True
LUN-S3-F37910-T1,post_respawn_discovery_sample,37910,69,回霊「夢想封印　侘」,99.35369873046875,432.0,11.0,stay,1,up_fast,461,0,-2.704099655151367,-2.704099655151367,1.7047726202281055,2.5363311767578125,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,5,131,37779,playfield_boundary,True
LUN-S3-F39579-T1,post_respawn_discovery_sample,39579,69,回霊「夢想封印　侘」,376.0,306.8585205078125,2.0,left_fast,65,down_left_fast,629,0,-4.961621284484863,-5.947885036468506,,2.58837890625,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,33,47,235,39344,playfield_boundary;fast_mode,True
LUN-S3-F43631-T1,post_respawn_discovery_sample,43631,73,大結界「博麗弾幕結界」,215.0812225341797,384.650390625,4.0,left_fast,65,left_fast,1292,0,-1.7740529775619507,-1.7740529775619507,-8.802824967694796,1.7271881103515625,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,5,63,43568,corridor_deadline_miss;pool_density_over_1000;fast_mode,True
