case_id,sample_role,frame,spell_id,spell_name,player_x,player_y,power,action,mask,issued_action_after_hit_detection,active_bullets,active_lasers,pipeline_clearance,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,nearest_bullet_clearance,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_pipeline_warning_lead_frames,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,bomb_input_verified_absent
LUN-S2-F745-T1,canonical_fresh_attempt_causal_sample,745,,,376.0,432.0,128.0,up_left_fast,81,down_fast,184,0,-1.521154522895813,-1.521154522895813,1.3798294067382812,4.95703125,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,8,55,690,playfield_boundary;fast_mode,True
LUN-S2-F2320-T1,post_respawn_discovery_sample,2320,,,376.0,432.0,126.0,left,69,up_left_fast,347,0,-3.069619655609131,-3.069619655609131,5.498093604185927,6.442971826411299,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,4,124,2196,playfield_boundary,True
LUN-S2-F2631-T1,post_respawn_discovery_sample,2631,,,8.0,136.91883850097656,128.0,up_right_fast,145,down_right_fast,162,0,0.6045246720314026,-0.3960781991481781,-44.27639125441455,-1.5354461669921875,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,5,5,5,2626,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S2-F5923-T1,post_respawn_discovery_sample,5923,35,産霊「ファーストピラミッド」,366.4854736328125,24.485279083251953,115.0,left_fast,65,left_fast,305,0,-1.5079147815704346,-1.6543229818344116,,-1.3079147338867188,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,4,7,240,5683,fast_mode,True
LUN-S2-F8067-T1,post_respawn_discovery_sample,8067,,,376.0,342.5184326171875,104.0,up_fast,17,up_left,695,0,-2.7921195030212402,-2.7921195030212402,0.2889289855957031,1.01971435546875,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,6,10,91,7976,playfield_boundary;fast_mode,True
LUN-S2-F9135-T1,post_respawn_discovery_sample,9135,,,8.0,420.0,102.0,up_fast,17,up_fast,493,0,-0.42463818192481995,-3.6252493858337402,,-3.27880859375,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,4,11,240,8895,playfield_boundary;fast_mode,True
LUN-S2-F13794-T1,post_respawn_discovery_sample,13794,,,238.1241912841797,421.88836669921875,116.0,right,133,up_fast,429,0,-4.950719356536865,-4.950719356536865,0.08151229688981232,1.740234375,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,7,103,13691,,True
LUN-S2-F15526-T1,post_respawn_discovery_sample,15526,38,始符「エフェメラリティ137」,8.0,299.74371337890625,109.0,stay,5,up,289,0,-8.118717193603516,-8.118717193603516,2.303786808259897,6.917205810546875,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,0,4,0,,playfield_boundary,True
LUN-S2-F15945-T1,post_respawn_discovery_sample,15945,38,始符「エフェメラリティ137」,15.373157501220703,432.0,94.0,right_fast,129,up_left_fast,195,0,-9.949023246765137,-9.949023246765137,-11.096543877128791,1.6334171295166016,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,5,14,60,15885,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S2-F17140-T1,post_respawn_discovery_sample,17140,38,始符「エフェメラリティ137」,9.35909366607666,323.2169189453125,78.0,up_fast,17,up_fast,426,0,-1.689449667930603,-1.689449667930603,-15.59056856407453,9.043527448427323,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,0,8,17132,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S2-F26315-T1,post_respawn_discovery_sample,26315,50,虚史「幻想郷伝説」,261.3217468261719,432.0,91.0,right,133,right+deadline_hold,240,180,9.104356765971174,7.062419375092011,-6.703528523844231,13.244419402166319,7.877298282773101,active_laser_without_observed_overlap,global_viability_kernel_exhausted_before_hit,0,0,59,26256,playfield_boundary;corridor_deadline_miss;action_lag_over_model,True
LUN-S2-F26710-T1,post_respawn_discovery_sample,26710,50,虚史「幻想郷伝説」,376.0,432.0,76.0,down_right_fast,161,stay,319,200,-3.2429556846618652,-3.53414761468871,4.55511474609375,-0.80078125,13.027017525948434,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,0,6,45,26665,playfield_boundary;action_lag_over_model;fast_mode,True
LUN-S2-F27028-T1,post_respawn_discovery_sample,27028,50,虚史「幻想郷伝説」,82.3985595703125,388.30023193359375,61.0,up,21,up+deadline_hold,303,200,-5.0231435571904,-5.0231435571904,-2.2889317837458485,-0.08001708984375,3.904617466669648,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,0,0,8,27020,corridor_deadline_miss;action_lag_over_model,True
LUN-S2-F27348-T1,post_respawn_discovery_sample,27348,50,虚史「幻想郷伝説」,217.00692749023438,429.70001220703125,45.0,up,21,up+deadline_hold,288,200,8.08920966727207,-5.148290759293868,-4.675388813018799,16.10743330383063,8.143365101761674,active_laser_without_observed_overlap,global_viability_kernel_exhausted_before_hit,0,0,16,27332,playfield_boundary;corridor_deadline_miss;action_lag_over_model,True
LUN-S2-F27696-T1,post_respawn_discovery_sample,27696,50,虚史「幻想郷伝説」,136.704345703125,432.0,30.0,down_left,101,up_right+deadline_hold,302,196,7.732044219970703,-4.089049339294434,-13.77758438298537,23.811614990234375,59.60835416151512,active_laser_without_observed_overlap,global_viability_kernel_exhausted_before_hit,0,0,34,27662,playfield_boundary;corridor_deadline_miss;action_lag_over_model,True
