case_id,sample_role,frame,spell_id,spell_name,player_x,player_y,power,action,mask,issued_action_after_hit_detection,active_bullets,active_lasers,pipeline_clearance,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,nearest_bullet_clearance,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_pipeline_warning_lead_frames,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,bomb_input_verified_absent
LUN-S2-F594-T1,canonical_fresh_attempt_causal_sample,594,,,182.241943359375,425.9578857421875,128.0,down_left,101,down_left+deadline_hold,304,0,39.824832916259766,39.824832916259766,1.4851590157743075,41.53433686554919,,sensor_gap_or_unmodeled_hazard,unresolved_planner_failure,0,0,0,,action_lag_over_model,True
LUN-S2-F946-T1,post_respawn_discovery_sample,946,,,173.26429748535156,414.79364013671875,114.0,stay,5,stay+deadline_hold,425,0,37.61381530761719,2.4605712890625,-5.535533966440824,37.53154284208541,,sensor_gap_or_unmodeled_hazard,unresolved_planner_failure,0,0,0,,corridor_deadline_miss;action_lag_over_model,True
LUN-S2-F2260-T1,post_respawn_discovery_sample,2260,,,8.0,432.0,64.0,stay,1,right_fast,515,0,-4.116338729858398,-4.116338729858398,,-2.569305419921875,,observed_bullet_overlap,missing_pre_hit_alive_decision,0,0,0,,playfield_boundary,True
LUN-S2-F3838-T1,post_respawn_discovery_sample,3838,,,33.455841064453125,408.66558837890625,66.0,down_right_fast,161,right,199,0,-1.7049133777618408,-1.7049133777618408,,-0.77130126953125,,observed_bullet_overlap,late_collision_after_positive_causal_margin,0,0,0,,action_lag_over_model;fast_mode,True
LUN-S2-F7959-T1,post_respawn_discovery_sample,7959,,,376.0,432.0,51.0,down_right,165,down_right+deadline_hold,478,0,-5.154916286468506,-5.154916286468506,-47.77368312822048,1.1775838813503114,,modeled_committed_prefix_collision,late_collision_after_positive_causal_margin,0,0,0,,playfield_boundary;corridor_deadline_miss;action_lag_over_model,True
LUN-S2-F8973-T1,post_respawn_discovery_sample,8973,,,376.0,427.1209716796875,35.0,down_left_fast,97,down_left_fast,329,0,-2.548419237136841,-2.548419237136841,,1.02313232421875,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,0,6,0,,playfield_boundary;fast_mode,True
LUN-S2-F14085-T1,post_respawn_discovery_sample,14085,,,86.92733764648438,423.02569580078125,49.0,stay,5,right_fast,277,0,-1.8389943838119507,-1.8389943838119507,,7.748016357421875,,modeled_committed_prefix_collision,late_collision_after_positive_causal_margin,0,0,0,,action_lag_over_model,True
LUN-S2-F15363-T1,post_respawn_discovery_sample,15363,38,始符「エフェメラリティ137」,11.252691268920898,432.0,43.0,down_right_fast,161,up_right_fast,192,0,-2.304157257080078,-2.304157257080078,-0.5020805673058115,2.2826892565788723,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,7,30,15333,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S2-F23042-T1,post_respawn_discovery_sample,23042,,,259.69158935546875,425.48211669921875,27.0,left_fast,65,up_left_fast,90,0,-1.798895001411438,-1.798895001411438,,3.533660888671875,,modeled_committed_prefix_collision,late_collision_after_positive_causal_margin,0,0,0,,action_lag_over_model;fast_mode,True
LUN-S2-F26069-T1,post_respawn_discovery_sample,26069,50,虚史「幻想郷伝説」,223.30433654785156,379.90008544921875,22.0,up_fast,17,left_fast,297,200,1.0679442882537842,1.0679442882537842,-5.125425211269324,-1.1777496337890625,7.299224671943028,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,0,4,110,25959,corridor_deadline_miss;fast_mode,True
