case_id,sample_role,frame,spell_id,spell_name,player_x,player_y,power,action,mask,issued_action_after_hit_detection,active_bullets,active_lasers,pipeline_clearance,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,nearest_bullet_clearance,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_pipeline_warning_lead_frames,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,bomb_input_verified_absent
HARD-S3-F11440-T1,canonical_fresh_attempt_causal_sample,11440,56,夢境「二重大結界」,11.252691268920898,432.0,128.0,up_right,149,right_fast,547,0,-1.4332153797149658,-1.4332153797149658,-12.095291137695312,0.4229307174682617,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,2,5,29,11411,playfield_boundary;corridor_deadline_miss,True
HARD-S3-F12023-T1,post_respawn_discovery_sample,12023,56,夢境「二重大結界」,8.0,423.0904541015625,121.0,right_fast,129,right_fast,532,0,-1.4126465320587158,-1.4126465320587158,-2.488922119140625,-0.8837413787841797,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,0,8,10,12013,playfield_boundary;corridor_deadline_miss;fast_mode,True
HARD-S3-F12508-T1,post_respawn_discovery_sample,12508,56,夢境「二重大結界」,8.0,428.0,107.0,up_right_fast,145,up_right_fast,541,0,-3.048175096511841,-3.048175096511841,4.516522713207493,0.89947509765625,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,6,28,12480,playfield_boundary;fast_mode,True
HARD-S3-F12987-T1,post_respawn_discovery_sample,12987,56,夢境「二重大結界」,10.8284273147583,425.17156982421875,92.0,up_right_fast,145,right_fast,544,0,-1.6846345663070679,-1.6846345663070679,-1.3983879703470734,-1.9259033203125,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,0,4,26,12961,playfield_boundary;corridor_deadline_miss;fast_mode,True
HARD-S3-F13730-T1,post_respawn_discovery_sample,13730,56,夢境「二重大結界」,10.8284273147583,423.51470947265625,78.0,down_right_fast,161,right_fast,546,0,-2.789477586746216,-2.789477586746216,1.556552825551364,1.4048757553100586,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,5,23,13707,playfield_boundary;fast_mode,True
HARD-S3-F21471-T1,post_respawn_discovery_sample,21471,,,19.606243133544922,432.0,89.0,right_fast,129,up_right,298,0,-1.4833290576934814,-1.6297391653060913,,-0.5386810302734375,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,3,5,0,,playfield_boundary;fast_mode,True
HARD-S3-F21816-T1,post_respawn_discovery_sample,21816,,,17.136608123779297,385.47900390625,74.0,stay,5,stay+deadline_hold,347,0,-4.232307434082031,-4.232307434082031,,14.204928612764006,,modeled_committed_prefix_collision,late_collision_after_positive_causal_margin,0,0,0,,action_lag_over_model,True
HARD-S3-F34478-T1,post_respawn_discovery_sample,34478,,,371.1209716796875,432.0,63.0,up_fast,17,up_fast,126,0,-2.534686326980591,-2.534686326980591,,1.204193115234375,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,0,5,0,,playfield_boundary;fast_mode,True
HARD-S3-F35529-T1,post_respawn_discovery_sample,35529,68,回霊「夢想封印　侘」,32.48527908325195,432.0,57.0,up_right_fast,145,stay,421,0,-0.37709349393844604,-3.6001639366149902,-3.5184116977640656,-3.253753662109375,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,6,13,108,35421,playfield_boundary;corridor_deadline_miss;fast_mode,True
HARD-S3-F36038-T1,post_respawn_discovery_sample,36038,68,回霊「夢想封印　侘」,376.0,422.40240478515625,41.0,down_left_fast,97,down_left_fast,527,0,-3.0549068450927734,-3.0549068450927734,11.983182113578122,3.907135009765625,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,3,9,111,35927,playfield_boundary;fast_mode,True
HARD-S3-F37142-T1,post_respawn_discovery_sample,37142,68,回霊「夢想封印　侘」,367.51470947265625,432.0,34.0,left_fast,65,left_fast,678,0,-2.3455867767333984,-2.3455867767333984,8.55675367889073,-0.768768310546875,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,3,12,171,36971,playfield_boundary;fast_mode,True
