case_id,sample_role,frame,spell_id,spell_name,player_x,player_y,power,action,mask,issued_action_after_hit_detection,active_bullets,active_lasers,pipeline_clearance,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,nearest_bullet_clearance,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_pipeline_warning_lead_frames,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,bomb_input_verified_absent
LUN-S7-F18494-T1,canonical_fresh_attempt_causal_sample,18494,,,8.0,428.747314453125,128.0,up_right_fast,145,up_fast,1165,0,-1.4024832248687744,-1.4024832248687744,-6.103591705213532,1.6259441375732422,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,5,8,69,18425,playfield_boundary;corridor_deadline_miss;pool_density_over_1000;fast_mode,True
LUN-S7-F19288-T1,post_respawn_discovery_sample,19288,,,12.879036903381348,427.1209716796875,114.0,down_right_fast,161,right_fast,1057,0,-2.5196533203125,-2.5196533203125,3.690387859574244,0.6017370223999023,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,6,20,19268,pool_density_over_1000;fast_mode,True
LUN-S7-F20771-T1,post_respawn_discovery_sample,20771,,,8.0,428.747314453125,107.0,down_left,101,up_fast,1160,0,-1.7928544282913208,-1.7928544282913208,10.867237776501074,3.582122802734375,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,3,132,20639,playfield_boundary;pool_density_over_1000,True
LUN-S7-F21239-T1,post_respawn_discovery_sample,21239,,,41.4622802734375,432.0,101.0,down_left,101,down_fast,1183,0,0.0707339346408844,0.0707339346408844,1.7661931451857313,3.290008544921875,,sensor_gap_or_unmodeled_hazard,global_viability_kernel_exhausted_before_hit,0,7,37,21202,playfield_boundary;pool_density_over_1000,True
LUN-S7-F21941-T1,post_respawn_discovery_sample,21941,154,神宝「ブリリアントドラゴンバレッタ」,36.84996795654297,403.27313232421875,86.0,down_right_fast,161,right_fast,125,220,-4.057348251342773,-4.057348251342773,3.949213366081567,2.228595733642578,14.672148065635117,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,0,65,21876,fast_mode,True
LUN-S7-F31067-T1,post_respawn_discovery_sample,31067,158,神宝「ブディストダイアモンド」,117.67814636230469,432.0,76.0,left,69,stay,253,33,-2.7120723724365234,-2.7120723724365234,15.016601622104645,1.718414306640625,19.273073475206488,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,15,239,30828,playfield_boundary,True
LUN-S7-F40489-T1,post_respawn_discovery_sample,40489,162,神宝「サラマンダーシールド」,12.808324813842773,387.280517578125,63.0,up_left_fast,81,up_fast,564,32,-4.689217789321488,-4.689217789321488,,13.660186767578125,-3.3213986974903214,observed_laser_overlap,global_viability_kernel_exhausted_before_hit,4,12,59,40430,fast_mode,True
LUN-S7-F41803-T1,post_respawn_discovery_sample,41803,162,神宝「サラマンダーシールド」,8.0,367.75439453125,48.0,stay,5,stay,560,24,-4.784142154596738,-4.784142154596738,13.64320182800293,24.87927458266986,-3.5098142062129343,observed_laser_overlap,global_viability_kernel_exhausted_before_hit,0,9,112,41691,playfield_boundary,True
LUN-S7-F48086-T1,post_respawn_discovery_sample,48086,166,神宝「ライフスプリングインフィニティ」,363.2261962890625,360.2335205078125,32.0,up,21,right,417,52,0.7858179424461548,0.07951795034578901,0.7218613720126434,42.198373167084924,-1.1498548268063984,observed_laser_overlap,global_viability_kernel_exhausted_before_hit,0,5,5,48081,,True
LUN-S7-F49103-T1,post_respawn_discovery_sample,49103,166,神宝「ライフスプリングインフィニティ」,315.6458740234375,432.0,17.0,stay,5,stay,446,52,-1.649908423423767,-3.241475314783412,8.456253051757812,0.808074951171875,3.133269681069736,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,21,115,48988,playfield_boundary,True
LUN-S7-F51158-T1,post_respawn_discovery_sample,51158,166,神宝「ライフスプリングインフィニティ」,16.0,432.0,2.0,up_right_fast,145,up_fast,282,52,1.2426841259002686,-1.116521954536438,11.5,-1.3857421875,1.608643443988461,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,3,9,208,50950,playfield_boundary;fast_mode,True
LUN-S7-F54979-T1,post_respawn_discovery_sample,54979,170,神宝「蓬莱の玉の枝  -夢色の郷-」,219.7489776611328,427.1209716796875,15.0,left,69,up_left_fast,571,0,-0.725421130657196,-2.0958893299102783,12.84189332076085,-2.8254241943359375,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,6,15,138,54841,,True
LUN-S7-F55718-T1,post_respawn_discovery_sample,55718,170,神宝「蓬莱の玉の枝  -夢色の郷-」,361.49462890625,432.0,10.0,stay,5,left_fast,587,0,-4.233861446380615,-4.233861446380615,10.393622644770108,3.23907470703125,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,17,56,55662,playfield_boundary,True
LUN-S7-F56264-T1,post_respawn_discovery_sample,56264,170,神宝「蓬莱の玉の枝  -夢色の郷-」,349.244384765625,432.0,12.0,left_fast,65,stay,558,0,-2.904132127761841,-2.904132127761841,-6.029511430847855,-1.295867919921875,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,8,13,138,56126,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S7-F56788-T1,post_respawn_discovery_sample,56788,170,神宝「蓬莱の玉の枝  -夢色の郷-」,371.1209716796875,432.0,11.0,right,133,up_fast,554,0,-2.6325130462646484,-2.6325130462646484,3.369448661804199,0.9703369140625,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,10,39,56749,playfield_boundary,True
LUN-S7-F57551-T1,post_respawn_discovery_sample,57551,170,神宝「蓬莱の玉の枝  -夢色の郷-」,233.6165313720703,432.0,0.0,right,133,stay,556,0,-1.071020245552063,-1.071020245552063,,-0.140228271484375,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,3,16,89,57462,playfield_boundary,True
LUN-S7-F58149-T1,post_respawn_discovery_sample,58149,170,神宝「蓬莱の玉の枝  -夢色の郷-」,19.21535873413086,422.800048828125,11.0,down_fast,33,right,569,0,1.5666930675506592,0.013841241598129272,0.8705567254194051,-2.1064090728759766,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,0,8,169,57980,fast_mode,True
LUN-S7-F71015-T1,post_respawn_discovery_sample,71015,186,「永夜返し  -寅の四つ-」,321.8758850097656,430.1636962890625,17.0,up_left_fast,81,up,1351,0,-0.007757276296615601,-0.007757276296615601,,4.909577737431493,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,6,57,70958,playfield_boundary;pool_density_over_1000;fast_mode,True
