case_id,sample_role,frame,spell_id,spell_name,player_x,player_y,power,action,mask,issued_action_after_hit_detection,active_bullets,active_lasers,pipeline_clearance,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,nearest_bullet_clearance,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_pipeline_warning_lead_frames,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,bomb_input_verified_absent
LUN-S5-F3519-T1,canonical_fresh_attempt_causal_sample,3519,,,376.0,431.5853271484375,128.0,left_fast,65,left_fast,954,0,-2.7656912803649902,-2.7656912803649902,,6.720947265625,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,0,3,0,,playfield_boundary;fast_mode,True
LUN-S5-F13472-T1,post_respawn_discovery_sample,13472,,,39.85706329345703,432.0,117.0,down_right,165,up_right_fast,607,0,0.37658005952835083,-2.621316432952881,,-1.175384521484375,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,5,25,0,,playfield_boundary,True
LUN-S5-F22550-T1,post_respawn_discovery_sample,22550,103,幻波「赤眼催眠(マインドブローイング)」,376.0,432.0,107.0,up_fast,17,up_fast,889,0,-3.051837205886841,-3.051837205886841,,1.783233642578125,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,0,7,0,,playfield_boundary;fast_mode,True
LUN-S5-F23262-T1,post_respawn_discovery_sample,23262,103,幻波「赤眼催眠(マインドブローイング)」,183.31398010253906,416.686279296875,91.0,left_fast,65,down_left_fast,1242,0,-2.0712947845458984,-2.0712947845458984,,1.7578887939453125,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,4,16,0,,pool_density_over_1000;fast_mode,True
LUN-S5-F29253-T1,post_respawn_discovery_sample,29253,107,狂視「狂視調律(イリュージョンシーカー)」,101.41011047363281,432.0,79.0,up_right_fast,145,stay,963,0,-4.630223274230957,-4.630223274230957,,2.240142822265625,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,8,22,0,,playfield_boundary;fast_mode,True
LUN-S5-F29733-T1,post_respawn_discovery_sample,29733,107,狂視「狂視調律(イリュージョンシーカー)」,148.465087890625,417.85784912109375,65.0,down_fast,33,down_right_fast,1017,0,-1.8276435136795044,-9.118341445922852,,-1.3216552734375,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,30,102,0,,pool_density_over_1000;fast_mode,True
LUN-S5-F30133-T1,post_respawn_discovery_sample,30133,107,狂視「狂視調律(イリュージョンシーカー)」,143.13516235351562,419.51470947265625,58.0,up_left_fast,81,stay,1015,0,-5.29879093170166,-5.749578952789307,,6.941762933881008,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,11,19,0,,pool_density_over_1000;fast_mode,True
LUN-S5-F30508-T1,post_respawn_discovery_sample,30508,107,狂視「狂視調律(イリュージョンシーカー)」,195.08221435546875,360.2003173828125,43.0,stay,1,up_right,1011,0,-7.755139350891113,-7.755139350891113,,2.572296142578125,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,8,69,0,,pool_density_over_1000,True
LUN-S5-F34814-T1,post_respawn_discovery_sample,34814,,,376.0,411.16412353515625,31.0,up_fast,17,up_fast,460,0,0.36514919996261597,-3.1567440032958984,,-2.873931884765625,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,5,39,0,,playfield_boundary;fast_mode,True
LUN-S5-F38385-T1,post_respawn_discovery_sample,38385,111,懶惰「生神停止(マインドストッパー)」,190.61001586914062,30.319957733154297,17.0,left_fast,65,up_left,503,0,-1.4624348878860474,-1.4624348878860474,,5.994171142578125,,modeled_committed_prefix_collision,late_collision_after_positive_causal_margin,0,0,0,,fast_mode,True
