case_id,sample_role,frame,spell_id,spell_name,player_x,player_y,power,action,mask,issued_action_after_hit_detection,active_bullets,active_lasers,pipeline_clearance,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,nearest_bullet_clearance,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_pipeline_warning_lead_frames,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,bomb_input_verified_absent
LUN-S3-F4280-T1,canonical_fresh_attempt_causal_sample,4280,,,371.1209716796875,432.0,128.0,up_left,85,up,990,0,-2.665606737136841,-4.865478515625,,1.0626008436437242,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,2,4,240,4040,playfield_boundary,True
LUN-S3-F11544-T1,post_respawn_discovery_sample,11544,57,夢境「二重大結界」,8.0,432.0,116.0,up_right_fast,145,right_fast,607,0,-1.4561645984649658,-1.4561645984649658,-2.3157768863626984,2.38427734375,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,4,29,11515,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S3-F12158-T1,post_respawn_discovery_sample,12158,57,夢境「二重大結界」,376.0,422.52099609375,100.0,up_left_fast,81,up_fast,583,0,-2.219653367996216,-2.219653367996216,0.23076204316343762,1.4901123046875,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,3,5,34,12124,playfield_boundary;fast_mode,True
LUN-S3-F12645-T1,post_respawn_discovery_sample,12645,57,夢境「二重大結界」,376.0,432.0,84.0,up_left,85,stay,606,0,-1.0744507312774658,-1.0744507312774658,1.0576618788854582,0.75189208984375,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,10,37,12608,playfield_boundary,True
LUN-S3-F13476-T1,post_respawn_discovery_sample,13476,57,夢境「二重大結界」,376.0,424.0,68.0,up_left_fast,81,up_fast,588,0,-2.217120409011841,-2.217120409011841,-10.098367671498664,0.811309814453125,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,3,5,33,13443,playfield_boundary;corridor_deadline_miss;fast_mode,True
LUN-S3-F22354-T1,post_respawn_discovery_sample,22354,,,8.074508666992188,432.0,79.0,up_right_fast,145,down,815,0,-2.6958353519439697,-15.294219970703125,,1.07562255859375,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,27,238,22116,playfield_boundary;fast_mode,True
LUN-S3-F22941-T1,post_respawn_discovery_sample,22941,,,19.441925048828125,429.1580810546875,65.0,right_fast,129,down_right_fast,565,0,2.3631534576416016,-17.64847183227539,,-2.4646148681640625,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,2,4,211,22730,playfield_boundary;fast_mode,True
LUN-S3-F37188-T1,post_respawn_discovery_sample,37188,69,回霊「夢想封印　侘」,376.0,391.446044921875,54.0,left_fast,65,down_left_fast,496,0,-2.193927049636841,-2.193927049636841,,0.481048583984375,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,2,22,239,36949,playfield_boundary;fast_mode,True
LUN-S3-F38358-T1,post_respawn_discovery_sample,38358,69,回霊「夢想封印　侘」,12.952690124511719,425.37908935546875,38.0,up_right_fast,145,up_right_fast,670,0,-3.093188524246216,-3.093188524246216,12.571637690067291,-2.65673828125,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,7,10,205,38153,fast_mode,True
LUN-S3-F43150-T1,post_respawn_discovery_sample,43150,73,大結界「博麗弾幕結界」,51.91018295288086,203.1036376953125,22.0,up_left_fast,81,up_left_fast,1354,0,1.0245788097381592,-1.89053475856781,,-1.6795196533203125,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,3,9,239,42911,pool_density_over_1000;fast_mode,True
