case_id,sample_role,frame,spell_id,spell_name,player_x,player_y,power,action,mask,issued_action_after_hit_detection,active_bullets,active_lasers,pipeline_clearance,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,nearest_bullet_clearance,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_pipeline_warning_lead_frames,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,bomb_input_verified_absent
LUN-S5-F2160-T1,canonical_fresh_attempt_causal_sample,2160,,,376.0,427.05780029296875,128.0,up_left_fast,81,up_left,624,0,-1.4995605945587158,-1.4995605945587158,,2.03973388671875,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,5,230,1930,playfield_boundary;fast_mode,True
LUN-S5-F11238-T1,post_respawn_discovery_sample,11238,,,328.8973388671875,375.31439208984375,128.0,up_fast,17,up_fast,905,0,4.371056079864502,0.3622587025165558,,7.286145294233981,,sensor_gap_or_unmodeled_hazard,global_viability_kernel_exhausted_before_hit,0,0,209,11029,fast_mode,True
LUN-S5-F12249-T1,post_respawn_discovery_sample,12249,,,16.131729125976562,275.7139892578125,125.0,left_fast,65,down_left,220,0,-0.8854517936706543,-2.7795703411102295,,5.98570442199707,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,4,238,12011,fast_mode,True
LUN-S5-F22592-T1,post_respawn_discovery_sample,22592,103,幻波「赤眼催眠(マインドブローイング)」,179.43846130371094,406.14202880859375,121.0,down_fast,33,up_fast,1158,0,0.23853759467601776,0.23853759467601776,9.912261962890625,-2.389892578125,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,0,6,89,22503,pool_density_over_1000;fast_mode,True
LUN-S5-F23206-T1,post_respawn_discovery_sample,23206,103,幻波「赤眼催眠(マインドブローイング)」,244.436767578125,432.0,108.0,right,133,up_left_fast,832,0,-3.0093681812286377,-3.0093681812286377,11.188091278076172,2.21875,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,13,180,23026,playfield_boundary,True
LUN-S5-F23715-T1,post_respawn_discovery_sample,23715,103,幻波「赤眼催眠(マインドブローイング)」,179.41160583496094,431.76324462890625,103.0,down_right,165,down_right+deadline_hold,1084,0,-3.3734774589538574,-3.3734774589538574,5.461098896633564,4.490094361299071,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,8,55,23660,playfield_boundary;action_lag_over_model;pool_density_over_1000,True
LUN-S5-F28265-T1,post_respawn_discovery_sample,28265,107,狂視「狂視調律(イリュージョンシーカー)」,161.49647521972656,432.0,100.0,right,133,right+deadline_hold,1028,0,-8.397436141967773,-8.397436141967773,,-0.688018798828125,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,64,71,238,28027,playfield_boundary;action_lag_over_model;pool_density_over_1000,True
LUN-S5-F28594-T1,post_respawn_discovery_sample,28594,107,狂視「狂視調律(イリュージョンシーカー)」,161.2415313720703,386.241943359375,84.0,up_fast,17,up_fast,1010,0,-6.356427192687988,-8.523680686950684,,6.7455932847125935,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,23,23,23,28571,action_lag_over_model;pool_density_over_1000;fast_mode,True
LUN-S5-F29108-T1,post_respawn_discovery_sample,29108,107,狂視「狂視調律(イリュージョンシーカー)」,164.61151123046875,382.76971435546875,77.0,down_left,101,down_left+deadline_hold,1022,0,-5.850301265716553,-7.510716915130615,,-1.60821533203125,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,30,30,204,28904,action_lag_over_model;pool_density_over_1000,True
LUN-S5-F33956-T1,post_respawn_discovery_sample,33956,111,懶惰「生神停止(マインドストッパー)」,204.04791259765625,416.0,63.0,up_fast,17,up_left_fast,507,0,-3.004208564758301,-3.004208564758301,7.918979341169003,0.7466888427734375,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,0,62,33894,fast_mode,True
