case_id,sample_role,frame,spell_id,spell_name,player_x,player_y,power,action,mask,issued_action_after_hit_detection,active_bullets,active_lasers,pipeline_clearance,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,nearest_bullet_clearance,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_pipeline_warning_lead_frames,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,bomb_input_verified_absent
HARD-S3-F1209-T1,canonical_fresh_attempt_causal_sample,1209,,,376.0,432.0,128.0,down,37,down+deadline_hold,86,0,-2.4500789642333984,-2.4500789642333984,,0.291839599609375,,modeled_committed_prefix_collision,late_collision_after_positive_causal_margin,0,0,0,,playfield_boundary;action_lag_over_model,True
HARD-S3-F11129-T1,post_respawn_discovery_sample,11129,56,夢境「二重大結界」,8.0,432.0,126.0,up_right_fast,145,up_right_fast,467,0,-1.4595825672149658,-1.4595825672149658,-0.5854339599609375,2.380859375,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,0,3,0,,playfield_boundary;corridor_deadline_miss;fast_mode,True
HARD-S3-F11501-T1,post_respawn_discovery_sample,11501,56,夢境「二重大結界」,97.22511291503906,252.57403564453125,110.0,left_fast,65,left_fast,520,0,0.25478821992874146,-2.4543814659118652,-76.08876785178167,-2.10797119140625,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,3,6,69,11432,corridor_deadline_miss;fast_mode,True
HARD-S3-F12320-T1,post_respawn_discovery_sample,12320,56,夢境「二重大結界」,346.8359375,341.73321533203125,95.0,up_fast,17,up_right_fast,533,0,-0.699603259563446,-1.5635427236557007,2.0845953139070375,-0.499603271484375,,observed_bullet_overlap,late_collision_after_positive_causal_margin,0,0,0,,fast_mode,True
HARD-S3-F12696-T1,post_respawn_discovery_sample,12696,56,夢境「二重大結界」,350.0826416015625,326.88848876953125,79.0,down_fast,33,down_fast,534,0,12.680667877197266,2.094067335128784,-2.9976348876953125,18.043460336398464,,sensor_gap_or_unmodeled_hazard,unresolved_planner_failure,0,0,0,,corridor_deadline_miss;fast_mode,True
HARD-S3-F13125-T1,post_respawn_discovery_sample,13125,56,夢境「二重大結界」,28.468700408935547,366.05712890625,73.0,down,37,down_fast,534,0,-0.7576040029525757,-0.7576040029525757,-0.09037399291992188,1.2841377258300781,,modeled_committed_prefix_collision,late_collision_after_positive_causal_margin,0,0,0,,corridor_deadline_miss,True
HARD-S3-F20816-T1,post_respawn_discovery_sample,20816,,,25.889808654785156,422.4847412109375,74.0,down_right,165,down_right+deadline_hold,101,0,27.725305557250977,2.8357796669006348,,29.089663125743176,,sensor_gap_or_unmodeled_hazard,unresolved_planner_failure,0,0,0,,action_lag_over_model,True
HARD-S3-F21932-T1,post_respawn_discovery_sample,21932,,,376.0,432.0,61.0,stay,5,left_fast,314,0,0.0984133780002594,0.0984133780002594,,0.67919921875,,sensor_gap_or_unmodeled_hazard,robust_action_set_exhausted_before_hit,0,8,0,,playfield_boundary,True
HARD-S3-F34338-T1,post_respawn_discovery_sample,34338,,,127.27938842773438,432.0,48.0,right_fast,129,right_fast,107,0,-3.3055145740509033,-11.182403564453125,,1.3746094138759815,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,10,17,0,,playfield_boundary;fast_mode,True
HARD-S3-F37808-T1,post_respawn_discovery_sample,37808,68,回霊「夢想封印　侘」,8.0,432.0,33.0,stay,5,stay,595,0,-1.517461895942688,-1.517461895942688,-0.6761520526653655,-0.18988037109375,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,4,8,57,37751,playfield_boundary;corridor_deadline_miss,True
HARD-S3-F41929-T1,post_respawn_discovery_sample,41929,72,大結界「博麗弾幕結界」,331.3291320800781,424.9622802734375,28.0,left_fast,65,up_left,1020,0,-2.351611375808716,-2.351611375808716,-6.5863270313603905,-0.617095947265625,,observed_bullet_overlap,late_collision_after_positive_causal_margin,0,0,0,,corridor_deadline_miss;pool_density_over_1000;fast_mode,True
HARD-S3-F43325-T1,post_respawn_discovery_sample,43325,72,大結界「博麗弾幕結界」,200.01234436035156,397.3077392578125,21.0,left_fast,65,left_fast,1048,0,-2.8658478260040283,-2.8658478260040283,-16.476896952523234,-1.3341522216796875,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,5,10,38,43287,corridor_deadline_miss;pool_density_over_1000;fast_mode,True
