case_id,sample_role,frame,spell_id,spell_name,player_x,player_y,power,action,mask,issued_action_after_hit_detection,active_bullets,active_lasers,pipeline_clearance,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,nearest_bullet_clearance,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_pipeline_warning_lead_frames,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,bomb_input_verified_absent
HARD-S3-F9352-T1,canonical_fresh_attempt_causal_sample,9352,,,252.80029296875,432.0,128.0,up_left_fast,81,up_left_fast,407,0,-1.750555157661438,-3.81549072265625,,7.512147193263737,,modeled_committed_prefix_collision,robust_action_set_exhausted_before_hit,0,3,0,,playfield_boundary;fast_mode,True
HARD-S3-F12641-T1,post_respawn_discovery_sample,12641,56,夢境「二重大結界」,281.3751220703125,284.01214599609375,114.0,up_right,149,right_fast,511,0,-2.6608638763427734,-2.6608638763427734,-14.436198262700515,0.2220458984375,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,7,66,12575,corridor_deadline_miss,True
HARD-S3-F13411-T1,post_respawn_discovery_sample,13411,56,夢境「二重大結界」,8.0,432.0,106.0,up_right_fast,145,up_right_fast,544,0,-1.780071496963501,-1.780071496963501,2.6452789306640625,2.144744873046875,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,6,36,13375,playfield_boundary;fast_mode,True
HARD-S3-F16813-T1,post_respawn_discovery_sample,16813,,,16.0,428.0,91.0,up_fast,17,up_fast,201,0,2.246105909347534,-6.39276123046875,,-2.1673622131347656,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,5,7,0,,playfield_boundary;fast_mode,True
HARD-S3-F19351-T1,post_respawn_discovery_sample,19351,60,散霊「夢想封印　寂」,133.1890869140625,425.6568603515625,83.0,down_right_fast,161,right,73,0,1.495030164718628,-4.28985595703125,-0.27526191922122223,-1.1333999633789062,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,3,5,42,19309,corridor_deadline_miss;fast_mode,True
HARD-S3-F22180-T1,post_respawn_discovery_sample,22180,,,376.0,412.0,90.0,up_fast,17,up_fast,520,0,-3.2904109954833984,-3.2904109954833984,,-0.365447998046875,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,3,6,0,,playfield_boundary;fast_mode,True
HARD-S3-F27427-T1,post_respawn_discovery_sample,27427,,,13.656854629516602,426.3431396484375,77.0,up_right_fast,145,up_right_fast,66,0,1.878248929977417,-3.044628143310547,,-2.7617855072021484,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,2,6,0,,fast_mode,True
HARD-S3-F28276-T1,post_respawn_discovery_sample,28276,,,375.22216796875,293.21746826171875,61.0,up_fast,17,down_fast,157,0,-3.946368455886841,-3.946368455886841,,-1.665374755859375,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,0,5,0,,playfield_boundary;fast_mode,True
HARD-S3-F36941-T1,post_respawn_discovery_sample,36941,68,回霊「夢想封印　侘」,35.77903747558594,432.0,46.0,right_fast,129,right_fast,542,0,-0.4897758364677429,-1.0891164541244507,8.475616423897826,-2.5423736572265625,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,3,12,63,36878,playfield_boundary;fast_mode,True
HARD-S3-F38026-T1,post_respawn_discovery_sample,38026,68,回霊「夢想封印　侘」,10.8284273147583,429.17156982421875,32.0,up_right_fast,145,stay,644,0,-3.3226356506347656,-3.3226356506347656,,3.306365966796875,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,6,239,37787,playfield_boundary;fast_mode,True
HARD-S3-F43212-T1,post_respawn_discovery_sample,43212,72,大結界「博麗弾幕結界」,299.2869873046875,366.34271240234375,18.0,up_fast,17,left_fast,1065,0,-2.1217103004455566,-2.1217103004455566,-8.813005447185276,7.788116455078125,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,0,0,57,43155,corridor_deadline_miss;pool_density_over_1000;fast_mode,True
